    ,Location,Technology       ,Tweet                                                                                                                                                                          ,Sentiment_Score
1797,TX      ,Datascience      ,https://t.co/EMCfizOKK0 #JobSeek.us #Jobs #JobsIN Bachelor's degree in Computer Science or related discipline or an\u2026 https://t.co/If0hBrrei7                              ,0
1798,TX      ,Datascience      ,https://t.co/ya1MbNRzHX #JobSeek.us #Jobs #JobsIN Bachelor's degree in Computer Science or related discipline or an\u2026 https://t.co/aS6JlLrSNV                              ,0
1799,TX      ,Datascience      ,https://t.co/IByx2Z4fab #JobSeek.us #Jobs #JobsIN Bachelor's degree in Computer Science or related discipline or an\u2026 https://t.co/XXWprDUQFr                              ,0
1800,TX      ,Datascience      ,https://t.co/SNCLHEsJRJ #JobSeek.us #Jobs #JobsIN Bachelor's degree in Computer Science or related discipline or an\u2026 https://t.co/PpqKOpjGws                              ,0
1801,TX      ,Datascience      ,RT @EricTopol: We've got to do a far better job in supporting young biomedical scientists.\nBackground of very sobering data and 3 specific\u2026                              ,1
1802,TX      ,Datascience      ,RT @UW_OCR: Tackling unique business challenges - departments from across UW collaborate with @amfam -- applying big data analytics to the\u2026                               ,1
1803,TX      ,Datascience      ,RT @DataScienceCtrl: Book: A Guide to Data Science for Fraud Detection https://t.co/Glda6nL4Ar                                                                                 ,0
1804,TX      ,Datascience      ,"RT @AoPSNews: In place of algebra, LAUSD's new high school data science class teaches computer programming and statistics and fosters self-\u2026"                            ,1
1805,TX      ,Datascience      ,RT @EricTopol: We've got to do a far better job in supporting young biomedical scientists.\nBackground of very sobering data and 3 specific\u2026                              ,1
1806,TX      ,Datascience      ,@ChicagosMayor @BarackObama @Pontifex @DocYilk @PutinRF_Eng @USNavy @TomCruise Library science degree too! Where Ta\u2026 https://t.co/3j62ir3Act                              ,0
1807,TX      ,Datascience      ,RT @gp_pulipaka: 9 Data Science and Machine Learning Tools for people who Don\u2019t Know Programming. #BigData #MachineLearning #DataScience #A\u2026                         ,0
1808,TX      ,Datascience      ,"RT @scheufele: Here's the most recent round of data on trust in #media, #science, and #politics from a talk with @brossardd at @KavliFounda\u2026"                            ,0
1809,TX      ,Datascience      ,"In place of algebra, LAUSD's new high school data science class teaches computer programming and statistics and fos\u2026 https://t.co/ruWPkJfHzV"                            ,1
1810,TX      ,Datascience      ,RT @AeRO_eResearch: Would your child like to as @Vic_LeadSci Dr Amanda Caples a #science question? Join us at all-ages family event - From\u2026                               ,0
1811,TX      ,Datascience      ,RT @TERN_Aus: Going to the upcoming Computational &amp; Data Intensive Science Conference #C3DIS? Join us on 28 May for a workshop on #Earth &amp;\u2026                       ,0
1812,TX      ,Datascience      ,RT @AeRO_eResearch: Spaces filling fast for #C3DIS Collaborative Conference on Computational &amp; Data Intensive Science. FULL PROGRAM RELEASE\u2026                          ,1
1813,TX      ,Datascience      ,RT @EricTopol: We've got to do a far better job in supporting young biomedical scientists.\nBackground of very sobering data and 3 specific\u2026                              ,1
1814,TX      ,Datascience      ,RT @JessicaCalarco: And this is why all college students need basic training in social science data analysis and visualization. https://t.c\u2026                              ,0
1815,TX      ,Datascience      ,RT @EricTopol: We've got to do a far better job in supporting young biomedical scientists.\nBackground of very sobering data and 3 specific\u2026                              ,1
1816,TX      ,Datascience      ,@googleearth @googlemaps @NASA @BillNye @neiltyson @ESA_EO @joerogan @konicaminolta_p\n\nLet's start using better sci\u2026 https://t.co/g5UDBBjvTS                            ,1
1817,TX      ,Datascience      ,Apply Data Science to Pre-owned Auto Markets - A Ford Mustang GT Case Study https://t.co/u4UWBhoXTD                                                                            ,0
1818,TX      ,Datascience      ,Apply Data Science to Pre-owned Auto Markets - A Mercedes-Benz C-300 Case Study https://t.co/2RMbiZLbxS                                                                        ,0
1819,TX      ,Datascience      ,RT @DataScienceCtrl: Book: A Guide to Data Science for Fraud Detection https://t.co/Glda6nL4Ar                                                                                 ,0
1820,TX      ,Datascience      ,RT @EricTopol: We've got to do a far better job in supporting young biomedical scientists.\nBackground of very sobering data and 3 specific\u2026                              ,1
1821,TX      ,Datascience      ,Automated Valuation Modeling (AVM) \u2013 A Fully Explained and Illustrated Data Science Guide https://t.co/SzEdjvXAAQ                                                         ,0
1822,TX      ,Datascience      ,Python for Data Science and Machine Learning Bootcamp\n\n\u261e https://t.co/92UoRf0sG9\n\n#Python #MachineLearning https://t.co/tzk6TWWSZU                                    ,0
1823,TX      ,Datascience      ,RT @Ai_Fanc: Python for Data Science and Machine Learning Bootcamp\n\n\u261e https://t.co/NMnghU9tHI\n\n#Python #MachineLearning https://t.co/IrRwVn\u2026                     ,0
1824,TX      ,Datascience      ,More fun @ncscifest 2018 data coming in: 164 science nights happened at elementary schools across NC thanks to our\u2026 https://t.co/2ODq8UoVck                               ,1
1825,TX      ,Datascience      ,"RT @BaileyDeBarmore: @TheNCDS , @RENCI , @UNC Odom Institute, and @NCState_DSI hosting \Data Matters\"" short course this August in Raleigh.\u2026"""                         ,0
1826,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1827,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1828,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1829,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1830,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1831,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1832,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1833,TX      ,Datascience      ,"RT @anacondainc: \Anaconda\u2019s strength lies in its ability to federate and provide a central access point for a very large number of Python\u2026"""                      ,1
1834,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1835,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1836,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1837,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1838,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1839,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1840,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1841,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1842,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1843,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1844,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1845,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1846,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1847,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1848,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1849,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1850,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1851,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1852,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1853,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1854,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1855,TX      ,Datascience      ,RT @_VESPERTEEN_: I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of mysel\u2026                   ,0
1856,TX      ,Datascience      ,I can\u2019t believe The Hype Is Dead will be released at midnight tonight.\nIt\u2019s such a weird feeling to have so much of\u2026 https://t.co/fuiDU7uRWd                   ,0
1857,TX      ,Datascience      ,RT @EricTopol: We've got to do a far better job in supporting young biomedical scientists.\nBackground of very sobering data and 3 specific\u2026                              ,1
1858,TX      ,Datascience      ,"RT @minebocek: Slides from my #SDSS18 \ud83d\udde3 \Start with Data Science\"" are up! https://t.co/hP1z2wL6Td\n\nAnd here is the tl;dr \ud83d\udc47 https://t.co/Ovs\u2026""",0
1859,TX      ,Datascience      ,RT @EricTopol: We've got to do a far better job in supporting young biomedical scientists.\nBackground of very sobering data and 3 specific\u2026                              ,1
1860,TX      ,Datascience      ,RT @DrStephBrodie: Out today: we use #citizenscience data to describe where fish migrate. One Bluefish just kept swimming and was recapture\u2026                              ,0
1861,TX      ,Datascience      ,RT @EricTopol: We've got to do a far better job in supporting young biomedical scientists.\nBackground of very sobering data and 3 specific\u2026                              ,1
1862,TX      ,Datascience      ,RT @PurdueUnivNews: . @DiscoveryParkPU announces winners among Integrative Data Science Initiative research proposals. @Research_Purdue \nht\u2026                             ,0
1863,TX      ,Datascience      ,RT @Entrepreneur: Harvard's New Data Science Program Signals a Big Shift for Businesses | by @superdatasci https://t.co/DAnn4JPbmi                                             ,0
1864,TX      ,Datascience      ,Incredible. Orchestra playing to climate science data. Very sobering. #UR2018 https://t.co/EZyz3F5M5r                                                                          ,1
1865,TX      ,Datascience      ,"Ah yes, I can only imagine the rise in coastal water lines that I have personally caused skipping stones.  Because\u2026 https://t.co/FHMFxg2Mfg"                             ,0
1866,TX      ,Datascience      ,Discovering the Needs of People at the 10/40 Window with Data Science: https://t.co/ByegZgpHCR                                                                                 ,0
1867,TX      ,Datascience      ,@TheYoungTurks\nThe thing you have to emphasize more is THE HIGHLY TRAINED NYPD only hits their target 18% of the ti\u2026 https://t.co/X65RvBFv5H                             ,1
1868,TX      ,Datascience      ,All-ages family #science event! $5 tix From #Astronomy to #Zoology explore changes in science with 4 notable scient\u2026 https://t.co/f9aikzgyxI                              ,1
1869,TX      ,Datascience      ,"RT @minebocek: Slides from my #SDSS18 \ud83d\udde3 \Start with Data Science\"" are up! https://t.co/hP1z2wL6Td\n\nAnd here is the tl;dr \ud83d\udc47 https://t.co/Ovs\u2026""",0
1870,TX      ,Datascience      ,All-ages family #science event! $5 tix. From #Astronomy to #Zoology explore changes in science with 4 notable scien\u2026 https://t.co/1pKBIhkp80                              ,1
1871,TX      ,Datascience      ,All-ages family #science event! $5 tix. From #Astronomy to #Zoology explore changes in science with 4 notable scien\u2026 https://t.co/FyjPaMjHyI                              ,1
1872,TX      ,Datascience      ,All-ages family #science event! $5 tix. From #Astronomy to #Zoology explore changes in science with 4 notable scien\u2026 https://t.co/zcLi1JfqY4                              ,1
1873,TX      ,Datascience      ,RT @DrStephBrodie: Out today: we use #citizenscience data to describe where fish migrate. One Bluefish just kept swimming and was recapture\u2026                              ,0
1874,TX      ,Datascience      ,"RT @ronettekite: Oracle announced it has acquired https://t.co/E0IdHgSNWo, a privately held cloud workspace platform for data science proje\u2026"                            ,0
1875,TX      ,Datascience      ,"RT @AoPSNews: In place of algebra, LAUSD's new high school data science class teaches computer programming and statistics and fosters self-\u2026"                            ,1
1876,TX      ,Datascience      ,RT @DataScienceCtrl: Book: A Guide to Data Science for Fraud Detection https://t.co/Glda6nL4Ar                                                                                 ,0
1877,TX      ,Datascience      ,RT @mindandlife: An exciting meta-analysis for the field of contemplative research: pooled data from 142 randomized clinical trials yields\u2026                               ,1
1878,TX      ,Datascience      ,"\Python Import Statement &amp; Built-in Modules for Data Scientists\"" https://t.co/Okm5Z22QZz"""                                                                             ,0
1879,TX      ,Datascience      ,"\Top 7 Data Science Use Cases in Finance\"" https://t.co/to5JPwkYcb"""                                                                                                        ,0
1880,TX      ,Datascience      ,RT @AI_Developers: Data Science and Machine Learning Bootcamp with R\n\n\u261e https://t.co/KQC8J4pIxo\n\n#DataScience #MachineLearning https://t.co\u2026                     ,0
1881,TX      ,Datascience      ,"Data science hi, and thanks for connecting with me on Twitter! https://t.co/IAKblvnjYu"                                                                                       ,1
1882,TX      ,Datascience      ,"RT @JenLucPiquant: Citizen Science Is Helping Scientists Uncover the Genetics of Taste. \The exhibit opened in 2009 with the goal of collec\u2026"""                          ,0
1883,TX      ,Datascience      ,"RT @westcenter: Come for the idyllic weather, stay for the world-transforming technology boom. \n\nFascinating @rawdatapodcast episode about\u2026"                           ,0
1884,TX      ,Datascience      ,"#Science - Utah Tesla driver had her hands off wheel 80 seconds before crash, Data relea... https://t.co/Jh69bLF4BD https://t.co/rArjOBEHlT"                                  ,0
1885,TX      ,Datascience      ,RT @EricTopol: We've got to do a far better job in supporting young biomedical scientists.\nBackground of very sobering data and 3 specific\u2026                              ,1
1886,TX      ,Datascience      ,RT @findmyflock: There are infinite paths into the tech world. Let's explore a few into #DataScience with the inspiriing @altraud!\n\nhttps:/\u2026                            ,0
1887,TX      ,Datascience      ,RT @EricTopol: We've got to do a far better job in supporting young biomedical scientists.\nBackground of very sobering data and 3 specific\u2026                              ,1
1888,TX      ,Datascience      ,RT @DataScienceCtrl: Book: A Guide to Data Science for Fraud Detection https://t.co/Glda6nL4Ar                                                                                 ,0
1889,TX      ,Datascience      ,RT @DataScienceCtrl: How Python fares as a data science language? https://t.co/gKnr15x8QD                                                                                      ,0
1890,TX      ,Datascience      ,RT @DataScienceCtrl: Book: A Guide to Data Science for Fraud Detection https://t.co/Glda6nL4Ar                                                                                 ,0
1891,TX      ,Datascience      ,It's now 2018-05-17 23:02:21 and I'm tweeting from Docker!                                                                                                                     ,0
1892,TX      ,Datascience      ,RT @DataScienceCtrl: Book: A Guide to Data Science for Fraud Detection https://t.co/Glda6nL4Ar                                                                                 ,0
1893,TX      ,Datascience      ,RT @schmarzo: 365 days. 70 blogs. 3 topics. Check out the #1 most shared. #BigData #DataScience #IOT https://t.co/KS6q9mnZ36 https://t.co/Z\u2026                              ,1
1894,TX      ,Datascience      ,Senior Software Engineer | Front End: JetSmarter is the worlds largest private aviation community. We use data scie\u2026 https://t.co/usMaTB2dSs                              ,0
1895,TX      ,Datascience      ,RT @EricTopol: We've got to do a far better job in supporting young biomedical scientists.\nBackground of very sobering data and 3 specific\u2026                              ,1
1896,TX      ,Datascience      ,https://t.co/28MURkPUQD #JobSeek.us #Jobs #JobsIN Bachelor's degree in Computer Science or related discipline or an\u2026 https://t.co/8UJ1pqPkPA                              ,0
1897,TX      ,Datascience      ,https://t.co/EMCfizOKK0 #JobSeek.us #Jobs #JobsIN Bachelor's degree in Computer Science or related discipline or an\u2026 https://t.co/If0hBrrei7                              ,0
1898,TX      ,Datascience      ,https://t.co/ya1MbNRzHX #JobSeek.us #Jobs #JobsIN Bachelor's degree in Computer Science or related discipline or an\u2026 https://t.co/aS6JlLrSNV                              ,0
1899,TX      ,Datascience      ,https://t.co/IByx2Z4fab #JobSeek.us #Jobs #JobsIN Bachelor's degree in Computer Science or related discipline or an\u2026 https://t.co/XXWprDUQFr                              ,0
1900,TX      ,Datascience      ,https://t.co/SNCLHEsJRJ #JobSeek.us #Jobs #JobsIN Bachelor's degree in Computer Science or related discipline or an\u2026 https://t.co/PpqKOpjGws                              ,0
1901,TX      ,Datascience      ,RT @EricTopol: We've got to do a far better job in supporting young biomedical scientists.\nBackground of very sobering data and 3 specific\u2026                              ,1
1902,TX      ,Datascience      ,RT @UW_OCR: Tackling unique business challenges - departments from across UW collaborate with @amfam -- applying big data analytics to the\u2026                               ,1
1903,TX      ,Datascience      ,RT @DataScienceCtrl: Book: A Guide to Data Science for Fraud Detection https://t.co/Glda6nL4Ar                                                                                 ,0
1904,TX      ,Datascience      ,"RT @AoPSNews: In place of algebra, LAUSD's new high school data science class teaches computer programming and statistics and fosters self-\u2026"                            ,1
1905,TX      ,Datascience      ,RT @EricTopol: We've got to do a far better job in supporting young biomedical scientists.\nBackground of very sobering data and 3 specific\u2026                              ,1
1906,TX      ,Datascience      ,@ChicagosMayor @BarackObama @Pontifex @DocYilk @PutinRF_Eng @USNavy @TomCruise Library science degree too! Where Ta\u2026 https://t.co/3j62ir3Act                              ,0
1907,TX      ,Datascience      ,RT @gp_pulipaka: 9 Data Science and Machine Learning Tools for people who Don\u2019t Know Programming. #BigData #MachineLearning #DataScience #A\u2026                         ,0
1908,TX      ,Datascience      ,"RT @scheufele: Here's the most recent round of data on trust in #media, #science, and #politics from a talk with @brossardd at @KavliFounda\u2026"                            ,0
1909,TX      ,Datascience      ,"In place of algebra, LAUSD's new high school data science class teaches computer programming and statistics and fos\u2026 https://t.co/ruWPkJfHzV"                            ,1
1910,TX      ,Datascience      ,RT @AeRO_eResearch: Would your child like to as @Vic_LeadSci Dr Amanda Caples a #science question? Join us at all-ages family event - From\u2026                               ,0
1911,TX      ,Datascience      ,RT @TERN_Aus: Going to the upcoming Computational &amp; Data Intensive Science Conference #C3DIS? Join us on 28 May for a workshop on #Earth &amp;\u2026                       ,0
1912,TX      ,Datascience      ,RT @AeRO_eResearch: Spaces filling fast for #C3DIS Collaborative Conference on Computational &amp; Data Intensive Science. FULL PROGRAM RELEASE\u2026                          ,1
1913,TX      ,Datascience      ,RT @EricTopol: We've got to do a far better job in supporting young biomedical scientists.\nBackground of very sobering data and 3 specific\u2026                              ,1
1914,TX      ,Datascience      ,RT @JessicaCalarco: And this is why all college students need basic training in social science data analysis and visualization. https://t.c\u2026                              ,0
1915,TX      ,Datascience      ,RT @EricTopol: We've got to do a far better job in supporting young biomedical scientists.\nBackground of very sobering data and 3 specific\u2026                              ,1
1916,TX      ,Datascience      ,@googleearth @googlemaps @NASA @BillNye @neiltyson @ESA_EO @joerogan @konicaminolta_p\n\nLet's start using better sci\u2026 https://t.co/g5UDBBjvTS                            ,1
1917,TX      ,Datascience      ,Apply Data Science to Pre-owned Auto Markets - A Ford Mustang GT Case Study https://t.co/u4UWBhoXTD                                                                            ,0
1918,TX      ,Datascience      ,Apply Data Science to Pre-owned Auto Markets - A Mercedes-Benz C-300 Case Study https://t.co/2RMbiZLbxS                                                                        ,0
1919,TX      ,Datascience      ,RT @DataScienceCtrl: Book: A Guide to Data Science for Fraud Detection https://t.co/Glda6nL4Ar                                                                                 ,0
1920,TX      ,Datascience      ,RT @EricTopol: We've got to do a far better job in supporting young biomedical scientists.\nBackground of very sobering data and 3 specific\u2026                              ,1
1921,TX      ,Datascience      ,Automated Valuation Modeling (AVM) \u2013 A Fully Explained and Illustrated Data Science Guide https://t.co/SzEdjvXAAQ                                                         ,0
1922,TX      ,Datascience      ,Python for Data Science and Machine Learning Bootcamp\n\n\u261e https://t.co/92UoRf0sG9\n\n#Python #MachineLearning https://t.co/tzk6TWWSZU                                    ,0
1923,TX      ,Datascience      ,RT @Ai_Fanc: Python for Data Science and Machine Learning Bootcamp\n\n\u261e https://t.co/NMnghU9tHI\n\n#Python #MachineLearning https://t.co/IrRwVn\u2026                     ,0
1924,TX      ,Datascience      ,More fun @ncscifest 2018 data coming in: 164 science nights happened at elementary schools across NC thanks to our\u2026 https://t.co/2ODq8UoVck                               ,1
1925,TX      ,Wifi             ,It's natural for me to use wireless fidelity (Wi-Fi) exstenders in a home and exspecially in a car for Pandora surf\u2026 https://t.co/3dnJIwAEqE                              ,1
1926,TX      ,Wifi             ,Who has wireless fidelity I can utilize this evening                                                                                                                           ,0
1927,TX      ,Wifi             ,"For half of my life I was told Wi-Fi \u2122 stands for \Wireless Fidelity\"" but apparently the head of the Wi-Fi Alliance\u2026 https://t.co/0kv5nQXpLq"""                   ,0
1928,TX      ,Wifi             ,"With features like instructor-led #emergencycare scenarios, #physiologically-driven software options, wireless/teth\u2026 https://t.co/IqnoVFMBxu"                            ,0
1929,TX      ,Wifi             ,Wireless fidelity \ud83d\ude2d\ud83d\ude2d                                                                                                                                     ,0
1930,TX      ,Wifi             ,Wireless Fidelity \ud83c\udf89                                                                                                                                                 ,0
1931,TX      ,Wifi             ,wireless fidelity                                                                                                                                                              ,0
1932,TX      ,Wifi             ,"#UK 56% off #Clearance Deal, 5.0 Stars: Sound Bluetooth Soundbar High Fidelity Deep  Bass Sp.... Details:  Super Ea\u2026 https://t.co/1r0DdlKkGv"                            ,1
1933,TX      ,Wifi             ,"#UK 62% off #Clearance Deal, 28 Reviews: Wireless Earphones Sport Bluetooth V4.1  Csr Wireless He.... Details: [TRU\u2026 https://t.co/2Hp3gxBolN"                            ,0
1934,TX      ,Wifi             ,"#UK 62% off #Clearance Deal, 28 Reviews: Wireless Earphones Sport  Bluetooth V4.1 Csr Wireless He.... Details: [TRU\u2026 https://t.co/l0ERFK2qCz"                            ,0
1935,TX      ,Wifi             ,It's natural for me to use wireless fidelity (Wi-Fi) exstenders in a home and exspecially in a car for Pandora surf\u2026 https://t.co/3dnJIwAEqE                              ,1
1936,TX      ,Wifi             ,Who has wireless fidelity I can utilize this evening                                                                                                                           ,0
1937,TX      ,Wifi             ,"For half of my life I was told Wi-Fi \u2122 stands for \Wireless Fidelity\"" but apparently the head of the Wi-Fi Alliance\u2026 https://t.co/0kv5nQXpLq"""                   ,0
1938,TX      ,Wifi             ,"With features like instructor-led #emergencycare scenarios, #physiologically-driven software options, wireless/teth\u2026 https://t.co/IqnoVFMBxu"                            ,0
1939,TX      ,Wifi             ,Wireless fidelity \ud83d\ude2d\ud83d\ude2d                                                                                                                                     ,0
1940,TX      ,Wifi             ,Wireless Fidelity \ud83c\udf89                                                                                                                                                 ,0
1941,TX      ,Wifi             ,wireless fidelity                                                                                                                                                              ,0
1942,TX      ,Wifi             ,"#UK 56% off #Clearance Deal, 5.0 Stars: Sound Bluetooth Soundbar High Fidelity Deep  Bass Sp.... Details:  Super Ea\u2026 https://t.co/1r0DdlKkGv"                            ,1
1943,TX      ,Wifi             ,"#UK 62% off #Clearance Deal, 28 Reviews: Wireless Earphones Sport Bluetooth V4.1  Csr Wireless He.... Details: [TRU\u2026 https://t.co/2Hp3gxBolN"                            ,0
1944,TX      ,Wifi             ,"#UK 62% off #Clearance Deal, 28 Reviews: Wireless Earphones Sport  Bluetooth V4.1 Csr Wireless He.... Details: [TRU\u2026 https://t.co/l0ERFK2qCz"                            ,0
1945,TX      ,Wifi             ,It's natural for me to use wireless fidelity (Wi-Fi) exstenders in a home and exspecially in a car for Pandora surf\u2026 https://t.co/3dnJIwAEqE                              ,1
1946,TX      ,Wifi             ,Who has wireless fidelity I can utilize this evening                                                                                                                           ,0
1947,TX      ,Wifi             ,"For half of my life I was told Wi-Fi \u2122 stands for \Wireless Fidelity\"" but apparently the head of the Wi-Fi Alliance\u2026 https://t.co/0kv5nQXpLq"""                   ,0
1948,TX      ,Wifi             ,"With features like instructor-led #emergencycare scenarios, #physiologically-driven software options, wireless/teth\u2026 https://t.co/IqnoVFMBxu"                            ,0
1949,TX      ,Wifi             ,Wireless fidelity \ud83d\ude2d\ud83d\ude2d                                                                                                                                     ,0
1950,TX      ,Wifi             ,Wireless Fidelity \ud83c\udf89                                                                                                                                                 ,0
1951,TX      ,Wifi             ,wireless fidelity                                                                                                                                                              ,0
1952,TX      ,Wifi             ,"#UK 56% off #Clearance Deal, 5.0 Stars: Sound Bluetooth Soundbar High Fidelity Deep  Bass Sp.... Details:  Super Ea\u2026 https://t.co/1r0DdlKkGv"                            ,1
1953,TX      ,Wifi             ,"#UK 62% off #Clearance Deal, 28 Reviews: Wireless Earphones Sport Bluetooth V4.1  Csr Wireless He.... Details: [TRU\u2026 https://t.co/2Hp3gxBolN"                            ,0
1954,TX      ,Wifi             ,"#UK 62% off #Clearance Deal, 28 Reviews: Wireless Earphones Sport  Bluetooth V4.1 Csr Wireless He.... Details: [TRU\u2026 https://t.co/l0ERFK2qCz"                            ,0
1955,TX      ,Wifi             ,"#UK 56% off #Clearance Deal, 5.0 Stars: Sound  Bluetooth Soundbar High Fidelity Deep Bass Sp.... Details:  Super Ea\u2026 https://t.co/dE1sPlIz3h"                            ,1
1956,TX      ,Wifi             ,It's natural for me to use wireless fidelity (Wi-Fi) exstenders in a home and exspecially in a car for Pandora surf\u2026 https://t.co/3dnJIwAEqE                              ,1
1957,TX      ,Wifi             ,Who has wireless fidelity I can utilize this evening                                                                                                                           ,0
1958,TX      ,Wifi             ,"For half of my life I was told Wi-Fi \u2122 stands for \Wireless Fidelity\"" but apparently the head of the Wi-Fi Alliance\u2026 https://t.co/0kv5nQXpLq"""                   ,0
1959,TX      ,Wifi             ,"With features like instructor-led #emergencycare scenarios, #physiologically-driven software options, wireless/teth\u2026 https://t.co/IqnoVFMBxu"                            ,0
1960,TX      ,Wifi             ,Wireless fidelity \ud83d\ude2d\ud83d\ude2d                                                                                                                                     ,0
1961,TX      ,Wifi             ,Wireless Fidelity \ud83c\udf89                                                                                                                                                 ,0
1962,TX      ,Wifi             ,wireless fidelity                                                                                                                                                              ,0
1963,TX      ,Wifi             ,"#UK 56% off #Clearance Deal, 5.0 Stars: Sound Bluetooth Soundbar High Fidelity Deep  Bass Sp.... Details:  Super Ea\u2026 https://t.co/1r0DdlKkGv"                            ,1
1964,TX      ,Wifi             ,"#UK 62% off #Clearance Deal, 28 Reviews: Wireless Earphones Sport Bluetooth V4.1  Csr Wireless He.... Details: [TRU\u2026 https://t.co/2Hp3gxBolN"                            ,0
