    ,Location,Technology       ,Tweet                                                                                                                                                                                           ,Sentiment_Score
4100,IL      ,IOS              ,@plexamp The simple effortless design! I would love an iOS version \ud83d\ude0a                                                                                                                 ,1
4101,IL      ,IOS              ,Come on @apple where my iOS 12 @@@?!?? F these 11.4 betas already. Wanna see if y\u2019all really just gonna put out the\u2026 https://t.co/8iTkaTnYkW                                          ,1
4102,IL      ,IOS              ,@EAFIFAMOBILE @amt5791 @tomcaleffi @stopde_official @joebilinehd not sure about you guys but the app has crashed at\u2026 https://t.co/pz52O7G3Rh                                               ,0
4103,IL      ,IOS              ,"Software Engineer (Swift \u2013 iOS): Job Description Software Engineer (Swift \u2013 iOS) \u2013 Tysons, VA \u2013 Full-time Company D\u2026 https://t.co/9UZxhu2NGn"                         ,0
4104,IL      ,IOS              ,RT @AHSYearbook1717: Download HP Reveal now so you will be ready to watch your pictures come to life tomorrow!\niOS: https://t.co/E5Lbtw3TWZ\u2026                                              ,1
4105,IL      ,IOS              ,"RT @Megadeth: TUNE IN NOW! The newest episode of The Dave Mustaine Show is on the air! Only on https://t.co/Nt4Nrea1VV, Android &amp; iOS apps!\u2026"                                         ,0
4106,IL      ,IOS              ,Our team has been learning After Effect so that can we bring you more fun and interesting graphics! \n\nWhat do you g\u2026 https://t.co/xyyPKkhqm7                                             ,1
4107,IL      ,IOS              ,In the Moment Care Roadshow in SFO @weareunited #iOS #AppResolution https://t.co/W3NJe1Dpsf                                                                                                     ,0
4108,IL      ,IOS              ,"awe yeah, I've landed in my city! May 17, 2018 at 01:56PM via iOS Location https://t.co/0DXx7mOOkn #toronto"                                                                                   ,0
4109,IL      ,IOS              ,Download HP Reveal now so you will be ready to watch your pictures come to life tomorrow!\niOS:\u2026 https://t.co/qnSlX0m7VY                                                                   ,1
4110,IL      ,IOS              ,On Air-Terry B. - Elev8tion Radio Jun.2017x2a -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid                                                                                         ,0
4111,IL      ,IOS              ,RT @ProkischDani: https://t.co/cOfJmMFi63 DamCell is finally out for pre-order on the #Appstore a story oriented action-puzzle adventure.\u2026                                                 ,0
4112,IL      ,IOS              ,@getongab @JulietteIsabell App for iOS                                                                                                                                                          ,0
4113,IL      ,IOS              ,"Redesigned AI-powered Google News is launched for over 120 countries, starts with iOS https://t.co/KGGOhvoQgH #ai"                                                                             ,0
4114,IL      ,IOS              ,@425suzanne Have you played Among The Stars on iOS yet? Worth buying? I\u2019m reading it\u2019s quite buggy. \u2639\ufe0f                                                                      ,1
4115,IL      ,IOS              ,Mario Ft. Nicki Minaj - Somebody Else (Club) -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid                                                                                          ,0
4116,IL      ,IOS              ,"RT @anil1anil1: \u2764\ufe0f Rovinj, Croatia \ud83c\udded\ud83c\uddf7\n\nBook Cheap Flights https://t.co/TXtx9hdau4 Hotels https://t.co/3pVrpJmd9c\nApp \u2708\ufe0f Android https://t.c\u2026",1
4117,IL      ,IOS              ,Just Skate Cheats Codes Tips Tricks Glitches Secrets Wanted Android iOS iPhone iPad iPod https://t.co/zz8hfoLfsT                                                                                ,0
4118,IL      ,IOS              ,"RT @txtechkathy: Dallas IT connections! I have a client that has an immediate need for the following contract roles, please contact me if y\u2026"                                             ,0
4119,IL      ,IOS              ,"RT @txtechkathy: Dallas IT connections! I have a client that has an immediate need for the following contract roles, please contact me if y\u2026"                                             ,0
4120,IL      ,IOS              ,I'm using Instagram ++ for iOS by @unlimapps to add new features to Instagram! https://t.co/5b9RhTK85q                                                                                          ,1
4121,IL      ,IOS              ,@jvannoord Ting can support visual voicemail on phones that come with the software pre-loaded so make sure your OS/\u2026 https://t.co/X4yGvmM8qf                                               ,1
4122,IL      ,IOS              ,"https://t.co/d99ukmBsOB , #inst10 #ReGram @nemorystudios: Still looking for a working WhatsApp for BlackBerry 10? G\u2026 https://t.co/oWnptYenFn"                                             ,0
4123,IL      ,IOS              ,"Problem, 2 Chainz - My Squad (Rmx) Club) -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid"                                                                                            ,0
4124,IL      ,IOS              ,"@AppleOSUpdates @EveryApplePro I don't have a developer account or whatever, so when could I expect to get iOS 12.0 beta 1?"                                                                   ,0
4125,IL      ,IOS              ,"\u2764\ufe0f Rovinj, Croatia \ud83c\udded\ud83c\uddf7\n\nBook Cheap Flights https://t.co/TXtx9hdau4 Hotels https://t.co/3pVrpJmd9c\nApp \u2708\ufe0f Android\u2026 https://t.co/0YVC4tBgj9"    ,1
4126,IL      ,IOS              ,"Today's video tutorial: \Simple Data Entry With iOS Numbers Forms\"" https://t.co/jnJjP8qO9R https://t.co/84csOkWcJB"""                                                                        ,0
4127,IL      ,IOS              ,\u3010The Cat of Happiness\u3011\u3000 #TheCatofHappiness \n\u3010iOS\u3011https://t.co/2UIBxUfsYJ\n\u3010Android\u3011https://t.co/XX5NNvwb04 https://t.co/2u8cd6PFvt                          ,0
4128,IL      ,IOS              ,"RT @MedleyStudios: As some of you may know already from the iOS ver, you can choose to play with \classic\"" left/right swap controls. We've\u2026"""                                          ,0
4129,IL      ,IOS              ,Why Are #iOSmobileApplications Better? | #BluEnt\nTo Know More Click Here: https://t.co/gHxWrPr27Q \n#AppDevelopment\u2026 https://t.co/ogfMH6lrnn                                              ,1
4130,IL      ,IOS              ,Case (Ft Foxy brown &amp; Mary J Blige)   - Touch Me Tease Me  -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid                                                                        ,0
4131,IL      ,IOS              ,#Summer #Hustle #Money #Bling - #HD #Tshirt #Tshirtdesign https://t.co/z8ySCjdNra Made with @RageOnOfficial https://t.co/VuLd1pht5p                                                             ,0
4132,IL      ,IOS              ,@AirplaneApril @TranimeGirl @Malici0usPixie @TeleTransTwo I guess I'm mainly talking about iOS seeing as it's all I\u2026 https://t.co/kjo1NoZurr                                               ,1
4133,IL      ,IOS              ,"I'm almost home. May 17, 2018 at 07:58PM via iOS Location https://t.co/J2t1gL9ncl."                                                                                                            ,0
4134,IL      ,IOS              ,Wu Tang -  - Lesson Learn'd (feat. Inspektah Deck &amp; Redman) -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid                                                                       ,0
4135,IL      ,IOS              ,RT @iupdateos: Check out what\u2019s new in iOS 11.4 beta 6! https://t.co/5qSUFVDLJh https://t.co/JCOG1dnW9E                                                                                    ,1
4136,IL      ,IOS              ,"exited Philly May 17, 2018 at 07:56PM via iOS Location https://t.co/WOLXz30SS0"                                                                                                                ,0
4137,IL      ,IOS              ,"\Google Chrome for iPhone and iPad: Everything you need to know!\""  https://t.co/jrJqKnIBLC #mac+ ios #feedly"""                                                                              ,0
4138,IL      ,IOS              ,#NowPlaying Usher - Nice and Slow #on\n#MelloRadio\n\nGet FREE App For iOS/Android Devices!                                                                                                     ,1
4139,IL      ,IOS              ,.@AkasenTheRed I was curious so I did the same for Firefox and Chrome on iOS. lol https://t.co/jknF88jn4H                                                                                       ,1
4140,IL      ,IOS              ,"@startabuzz @gkuruvilla @gkuruvilla  - Once George graduates to IOS, that could be an option.. :)"                                                                                             ,1
4141,IL      ,IOS              ,@CountrySass1215 @dieuestbon777 @PatriotWilliam2 @Don_Deplorable @TrumpsVillain @PaulGMcC1967Gul @WandaIsBack\u2026 https://t.co/nNOeVQgLp3                                                     ,0
4142,IL      ,IOS              ,@Siliconera I guess it\u2019s not live yet since it\u2019s not on iOS right now.                                                                                                                ,1
4143,IL      ,IOS              ,Randomly found this on the interwebs but does this not look like @Ninja when fortnite dies? No hate brotha https://t.co/P9gTn6cEyi                                                              ,0
4144,IL      ,IOS              ,"Positive K, Big Daddy Kane - Night Shift (Club) -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid"                                                                                     ,0
4145,IL      ,IOS              ,If you want to continue your tweet in a new line press the \u201c123\u201d button for the \u201creturn\u201d option\nSi quieren continua\u2026 https://t.co/Szcooe7pQC                          ,1
4146,IL      ,IOS              ,RT @JulieIskow: Lego takes another step into the digital age with the introduction of its  Powered Up Platform. These Lego and Duplo sets w\u2026                                               ,0
4147,IL      ,IOS              ,I liked a @YouTube video https://t.co/bGRayURapi iOS 11.4 Review! Should You Update?                                                                                                            ,1
4148,IL      ,IOS              ,"RT @Megadeth: TUNE IN NOW! The newest episode of The Dave Mustaine Show is on the air! Only on https://t.co/Nt4Nrea1VV, Android &amp; iOS apps!\u2026"                                         ,0
4149,IL      ,IOS              ,RT @_ryannystrom: Incredible. Win95 iOS UI components.\n\nhttps://t.co/9PqdLBH0xp https://t.co/zGMXaSvB2u                                                                                       ,1
4150,IL      ,IOS              ,"entered Philly May 17, 2018 at 07:49PM via iOS Location https://t.co/WOLXz30SS0"                                                                                                               ,0
4151,IL      ,IOS              ,Someone play on iOS games &amp; whoever smokes let\u2019s match? (:                                                                                                                             ,0
4152,IL      ,IOS              ,Kanye West Ft. R. Kelly - To The World (Club) -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid                                                                                         ,0
4153,IL      ,IOS              ,I'm using Instagram ++ ++ for iOS by @unlimapps to add new features to Instagram ++! https://t.co/ya6N4PGA28                                                                                    ,1
4154,IL      ,IOS              ,@coolstarorg Stock iOS isn\u2019t too bad though if you don\u2019t rely heavily on tweaks. I\u2019ve been using it for about a yea\u2026 https://t.co/9SPLsR0w2Q                                ,0
4155,IL      ,IOS              ,I'm using Instagram ++ ++ for iOS by @unlimapps to add new features to Instagram ++! https://t.co/p6Q0rnr8Ph                                                                                    ,1
4156,IL      ,IOS              ,Who\u2019s My Mutter is a latest application designed to help you identify your pet\u2019s breeds and specific issues that ma\u2026 https://t.co/5bKAzVtyDH                                     ,1
4157,IL      ,IOS              ,"The new #GoogleNews iOS app is fantastic, but only makes me long for a revamped Google RSS reader. RIP #GoogleReader"                                                                          ,1
4158,IL      ,IOS              ,I'm using Instagram ++ for iOS by @unlimapps to add new features to Instagram! https://t.co/pm8AEZWBnN                                                                                          ,1
4159,IL      ,IOS              ,Post Malone - Sunset (Club) -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid                                                                                                           ,0
4160,IL      ,IOS              ,@coolstarorg When iOS 11.2.6 is jailbroken you going to be salty                                                                                                                                ,0
4161,IL      ,IOS              ,Thx @raizlabs for hosting the Boston NSCoder meetup. Food &amp; learning for iOS and Mac developers\u2026 https://t.co/EGGgHjmoLP                                                               ,0
4162,IL      ,IOS              ,RT @ProkischDani: https://t.co/cOfJmMFi63 DamCell is finally out for pre-order on the #Appstore a story oriented action-puzzle adventure.\u2026                                                 ,0
4163,IL      ,IOS              ,"RT @ringofhonor: The #ROHApp with #HonorClub is now available on iOS, Apple TV, Android mobile &amp; Android TV! Download for free now! Roku is\u2026"                                         ,1
4164,IL      ,IOS              ,https://t.co/cOfJmMFi63 DamCell is finally out for pre-order on the #Appstore a story oriented action-puzzle advent\u2026 https://t.co/R2g9aG6lQy                                               ,0
4165,IL      ,IOS              ,How in the heck has Ulysses not released an update in almost 6 months? Didn\u2019t they just switch to a subscription mo\u2026 https://t.co/xQF07ANsdB                                          ,0
4166,IL      ,IOS              ,"RT @RippedThemer: Decided to let #starwars #SoloAStarWarsStory #Solo #SoloStarWars get the #symplo #ios #icon treatment. Yeah, as if I was\u2026"                                              ,0
4167,IL      ,IOS              ,Finalllly updated tooo iOS 11 after like 4 years \ud83e\udd23                                                                                                                                   ,0
4168,IL      ,IOS              ,RT @joncoopertweets: Mueller hands judge full memo detailing Russia probe scope via @POLITICO for iOS https://t.co/It6TjhYZeC https://t.co/\u2026                                               ,1
4169,IL      ,IOS              ,@Jiminy_Ts Legit! Now that @FortniteGame has a customizable HUD on iOS it might be time to try some!                                                                                            ,0
4170,IL      ,IOS              ,"Retweeted Backstorymom1 (@Backstorymom1):\n\nRead This: \Torture Black-Site Chief Gina Haspel Becomes Trump\u2019s New CIA\u2026 https://t.co/kd7TDyscPT"""                                    ,1
4171,IL      ,IOS              ,"RT @AdVenture_CapHH: Hey Capitalists! We have recently launched a new update for the iOS, Android and Steam version of AdVenture Capitalist\u2026"                                             ,0
4172,IL      ,IOS              ,"Hey Capitalists! We have recently launched a new update for the iOS, Android and Steam version of AdVenture Capital\u2026 https://t.co/2PJ9j67LmE"                                             ,0
4173,IL      ,IOS              ,RT @SoccerPulseApp: Schalke 04 Footwork to a Sprint\nTrack training like this and more with @SoccerPulseApp \nDownload for iOS: https://t.co/\u2026                                             ,1
4174,IL      ,IOS              ,@MADBLACKTHOT If we can put iOS on it then he\u2019ll yea I\u2019d grab a sidekick                                                                                                              ,0
4175,IL      ,IOS              ,"Decided to let #starwars #SoloAStarWarsStory #Solo #SoloStarWars get the #symplo #ios #icon treatment. Yeah, as if\u2026 https://t.co/8B4rX5Jr2s"                                              ,0
4176,IL      ,IOS              ,Immature - Never Lie -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid                                                                                                                  ,0
4177,IL      ,IOS              ,@Jbro129_ Lel I\u2019m on iOS so I don\u2019t have to worry                                                                                                                                     ,0
4178,IL      ,IOS              ,@chriswb https://t.co/3at4pEVMKJ                                                                                                                                                                ,0
4179,IL      ,IOS              ,RT @JulieIskow: Lego takes another step into the digital age with the introduction of its  Powered Up Platform. These Lego and Duplo sets w\u2026                                               ,0
4180,IL      ,IOS              ,RT @Blogging_Tools_: Become a Game Developer/Designer : Complete Master Series\nhttps://t.co/3AR9zHAiXv    \n\n#Nintendo #XBox #PS4 #PC #Mac #\u2026                                            ,0
4181,IL      ,IOS              ,@coolstarorg Soon to be iOS 11.2.x hopefully!!!                                                                                                                                                 ,0
4182,IL      ,IOS              ,I liked a @YouTube video https://t.co/paHiNnEkX8 iOS 11.4 Review! Should You Update?                                                                                                            ,1
4183,IL      ,IOS              ,Feliz d\u00eda del internet. #tecnologia #startups #empresas #emprendimientos #apps #android #ios #silliconvalley #geek\u2026 https://t.co/mZLelStiKK                                           ,0
4184,IL      ,IOS              ,@jennaezarik what is your favorite iPhone color and iOS Version #askjenna                                                                                                                       ,1
4185,IL      ,IOS              ,"RT @anil1anil1: \u2764\ufe0f Rovinj, Croatia \ud83c\udded\ud83c\uddf7\n\nBook Cheap Flights https://t.co/TXtx9hdau4 Hotels https://t.co/3pVrpJmd9c\nApp \u2708\ufe0f Android https://t.c\u2026",1
4186,IL      ,IOS              ,RT @BleepinComputer: ZipperDown Vulnerability May Impact 10% of All iOS Apps - by @campuscodi\nhttps://t.co/L3pfLmAYEM                                                                          ,0
4187,IL      ,IOS              ,RT @ProkischDani: https://t.co/cOfJmMnGHt DamCell is finally out for pre-order on the #Appstore a story oriented action-puzzle adventure.\u2026                                                 ,0
4188,IL      ,IOS              ,RT @moejoeVR: https://t.co/WbMf3Tejlb                                                                                                                                                           ,0
4189,IL      ,IOS              ,RT @ProkischDani: https://t.co/cOfJmMnGHt DamCell is finally out for pre-order on the #Appstore a story oriented action-puzzle adventure.\u2026                                                 ,0
4190,IL      ,IOS              ,https://t.co/cOfJmMnGHt DamCell is finally out for pre-order on the #Appstore a story oriented action-puzzle advent\u2026 https://t.co/dT0zEJPepj                                               ,0
4191,IL      ,IOS              ,RT @chad_app_: Our team has been learning After Effect so that can we bring you more fun and interesting graphics! \n\nWhat do you guys think\u2026                                             ,1
4192,IL      ,IOS              ,RT @chad_app_: Our team has been learning After Effect so that can we bring you more fun and interesting graphics! \n\nWhat do you guys think\u2026                                             ,1
4193,IL      ,IOS              ,RT @NAACP_Loudoun: Republicans Are Still Running Against Colin Kaepernick via @POLITICO for iOS. This is what we are up against in America.\u2026                                               ,0
4194,IL      ,IOS              ,RT @spokata: Today's #Politics: https://t.co/WjBBolxEYW\n\n\u2615\ufe0f NY Man Threatens Waiter for #SpeakingSpanish\n\ud83c\udfdb\ufe0f #ImmigrationReform Rebellion by\u2026                  ,0
4195,IL      ,IOS              ,Listening to @nsphin talking about optimizing revenue for iOS apps at #cchmtl https://t.co/t6h0HtiS9J                                                                                           ,0
4196,IL      ,IOS              ,RT @BostonTechCorp: Lakhs of iPhones are sold per day! Here's how you can make most of  iOS Mobile App Development!  \n#Apple #CustomIosAppD\u2026                                              ,1
4197,IL      ,IOS              ,RT @BostonTechCorp: Why Your Business Can't Afford To Be Without A Mobile App!\n#MobileApp #mobileappdevelopers \n#iOS #Android #appdesign #B\u2026                                             ,0
4198,IL      ,IOS              ,RT @AHSYearbook1717: Download HP Reveal now so you will be ready to watch your pictures come to life tomorrow!\niOS: https://t.co/E5Lbtw3TWZ\u2026                                              ,1
4199,IL      ,IOS              ,RT @AHSYearbook1717: Download HP Reveal now so you will be ready to watch your pictures come to life tomorrow!\niOS: https://t.co/E5Lbtw3TWZ\u2026                                              ,1
4200,IL      ,IOS              ,@plexamp The simple effortless design! I would love an iOS version \ud83d\ude0a                                                                                                                 ,1
4201,IL      ,IOS              ,Come on @apple where my iOS 12 @@@?!?? F these 11.4 betas already. Wanna see if y\u2019all really just gonna put out the\u2026 https://t.co/8iTkaTnYkW                                          ,1
4202,IL      ,IOS              ,@EAFIFAMOBILE @amt5791 @tomcaleffi @stopde_official @joebilinehd not sure about you guys but the app has crashed at\u2026 https://t.co/pz52O7G3Rh                                               ,0
4203,IL      ,IOS              ,"Software Engineer (Swift \u2013 iOS): Job Description Software Engineer (Swift \u2013 iOS) \u2013 Tysons, VA \u2013 Full-time Company D\u2026 https://t.co/9UZxhu2NGn"                         ,0
4204,IL      ,IOS              ,RT @AHSYearbook1717: Download HP Reveal now so you will be ready to watch your pictures come to life tomorrow!\niOS: https://t.co/E5Lbtw3TWZ\u2026                                              ,1
4205,IL      ,IOS              ,"RT @Megadeth: TUNE IN NOW! The newest episode of The Dave Mustaine Show is on the air! Only on https://t.co/Nt4Nrea1VV, Android &amp; iOS apps!\u2026"                                         ,0
4206,IL      ,IOS              ,Our team has been learning After Effect so that can we bring you more fun and interesting graphics! \n\nWhat do you g\u2026 https://t.co/xyyPKkhqm7                                             ,1
4207,IL      ,IOS              ,In the Moment Care Roadshow in SFO @weareunited #iOS #AppResolution https://t.co/W3NJe1Dpsf                                                                                                     ,0
4208,IL      ,IOS              ,"awe yeah, I've landed in my city! May 17, 2018 at 01:56PM via iOS Location https://t.co/0DXx7mOOkn #toronto"                                                                                   ,0
4209,IL      ,IOS              ,Download HP Reveal now so you will be ready to watch your pictures come to life tomorrow!\niOS:\u2026 https://t.co/qnSlX0m7VY                                                                   ,1
4210,IL      ,IOS              ,On Air-Terry B. - Elev8tion Radio Jun.2017x2a -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid                                                                                         ,0
4211,IL      ,IOS              ,RT @ProkischDani: https://t.co/cOfJmMFi63 DamCell is finally out for pre-order on the #Appstore a story oriented action-puzzle adventure.\u2026                                                 ,0
4212,IL      ,IOS              ,@getongab @JulietteIsabell App for iOS                                                                                                                                                          ,0
4213,IL      ,IOS              ,"Redesigned AI-powered Google News is launched for over 120 countries, starts with iOS https://t.co/KGGOhvoQgH #ai"                                                                             ,0
4214,IL      ,IOS              ,@425suzanne Have you played Among The Stars on iOS yet? Worth buying? I\u2019m reading it\u2019s quite buggy. \u2639\ufe0f                                                                      ,1
4215,IL      ,IOS              ,Mario Ft. Nicki Minaj - Somebody Else (Club) -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid                                                                                          ,0
4216,IL      ,IOS              ,"RT @anil1anil1: \u2764\ufe0f Rovinj, Croatia \ud83c\udded\ud83c\uddf7\n\nBook Cheap Flights https://t.co/TXtx9hdau4 Hotels https://t.co/3pVrpJmd9c\nApp \u2708\ufe0f Android https://t.c\u2026",1
4217,IL      ,IOS              ,Just Skate Cheats Codes Tips Tricks Glitches Secrets Wanted Android iOS iPhone iPad iPod https://t.co/zz8hfoLfsT                                                                                ,0
4218,IL      ,IOS              ,"RT @txtechkathy: Dallas IT connections! I have a client that has an immediate need for the following contract roles, please contact me if y\u2026"                                             ,0
4219,IL      ,IOS              ,"RT @txtechkathy: Dallas IT connections! I have a client that has an immediate need for the following contract roles, please contact me if y\u2026"                                             ,0
4220,IL      ,IOS              ,I'm using Instagram ++ for iOS by @unlimapps to add new features to Instagram! https://t.co/5b9RhTK85q                                                                                          ,1
4221,IL      ,IOS              ,@jvannoord Ting can support visual voicemail on phones that come with the software pre-loaded so make sure your OS/\u2026 https://t.co/X4yGvmM8qf                                               ,1
4222,IL      ,IOS              ,"https://t.co/d99ukmBsOB , #inst10 #ReGram @nemorystudios: Still looking for a working WhatsApp for BlackBerry 10? G\u2026 https://t.co/oWnptYenFn"                                             ,0
4223,IL      ,IOS              ,"Problem, 2 Chainz - My Squad (Rmx) Club) -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid"                                                                                            ,0
4224,IL      ,IOS              ,"@AppleOSUpdates @EveryApplePro I don't have a developer account or whatever, so when could I expect to get iOS 12.0 beta 1?"                                                                   ,0
4225,IL      ,IOS              ,"\u2764\ufe0f Rovinj, Croatia \ud83c\udded\ud83c\uddf7\n\nBook Cheap Flights https://t.co/TXtx9hdau4 Hotels https://t.co/3pVrpJmd9c\nApp \u2708\ufe0f Android\u2026 https://t.co/0YVC4tBgj9"    ,1
4226,IL      ,IOS              ,"Today's video tutorial: \Simple Data Entry With iOS Numbers Forms\"" https://t.co/jnJjP8qO9R https://t.co/84csOkWcJB"""                                                                        ,0
4227,IL      ,IOS              ,\u3010The Cat of Happiness\u3011\u3000 #TheCatofHappiness \n\u3010iOS\u3011https://t.co/2UIBxUfsYJ\n\u3010Android\u3011https://t.co/XX5NNvwb04 https://t.co/2u8cd6PFvt                          ,0
4228,IL      ,IOS              ,"RT @MedleyStudios: As some of you may know already from the iOS ver, you can choose to play with \classic\"" left/right swap controls. We've\u2026"""                                          ,0
4229,IL      ,IOS              ,Why Are #iOSmobileApplications Better? | #BluEnt\nTo Know More Click Here: https://t.co/gHxWrPr27Q \n#AppDevelopment\u2026 https://t.co/ogfMH6lrnn                                              ,1
4230,IL      ,IOS              ,Case (Ft Foxy brown &amp; Mary J Blige)   - Touch Me Tease Me  -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid                                                                        ,0
4231,IL      ,IOS              ,#Summer #Hustle #Money #Bling - #HD #Tshirt #Tshirtdesign https://t.co/z8ySCjdNra Made with @RageOnOfficial https://t.co/VuLd1pht5p                                                             ,0
4232,IL      ,IOS              ,@AirplaneApril @TranimeGirl @Malici0usPixie @TeleTransTwo I guess I'm mainly talking about iOS seeing as it's all I\u2026 https://t.co/kjo1NoZurr                                               ,1
4233,IL      ,IOS              ,"I'm almost home. May 17, 2018 at 07:58PM via iOS Location https://t.co/J2t1gL9ncl."                                                                                                            ,0
4234,IL      ,IOS              ,Wu Tang -  - Lesson Learn'd (feat. Inspektah Deck &amp; Redman) -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid                                                                       ,0
4235,IL      ,IOS              ,RT @iupdateos: Check out what\u2019s new in iOS 11.4 beta 6! https://t.co/5qSUFVDLJh https://t.co/JCOG1dnW9E                                                                                    ,1
4236,IL      ,IOS              ,"exited Philly May 17, 2018 at 07:56PM via iOS Location https://t.co/WOLXz30SS0"                                                                                                                ,0
4237,IL      ,IOS              ,"\Google Chrome for iPhone and iPad: Everything you need to know!\""  https://t.co/jrJqKnIBLC #mac+ ios #feedly"""                                                                              ,0
4238,IL      ,IOS              ,#NowPlaying Usher - Nice and Slow #on\n#MelloRadio\n\nGet FREE App For iOS/Android Devices!                                                                                                     ,1
4239,IL      ,IOS              ,.@AkasenTheRed I was curious so I did the same for Firefox and Chrome on iOS. lol https://t.co/jknF88jn4H                                                                                       ,1
4240,IL      ,IOS              ,"@startabuzz @gkuruvilla @gkuruvilla  - Once George graduates to IOS, that could be an option.. :)"                                                                                             ,1
4241,IL      ,IOS              ,@CountrySass1215 @dieuestbon777 @PatriotWilliam2 @Don_Deplorable @TrumpsVillain @PaulGMcC1967Gul @WandaIsBack\u2026 https://t.co/nNOeVQgLp3                                                     ,0
4242,IL      ,IOS              ,@Siliconera I guess it\u2019s not live yet since it\u2019s not on iOS right now.                                                                                                                ,1
4243,IL      ,IOS              ,Randomly found this on the interwebs but does this not look like @Ninja when fortnite dies? No hate brotha https://t.co/P9gTn6cEyi                                                              ,0
4244,IL      ,IOS              ,"Positive K, Big Daddy Kane - Night Shift (Club) -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid"                                                                                     ,0
4245,IL      ,IOS              ,If you want to continue your tweet in a new line press the \u201c123\u201d button for the \u201creturn\u201d option\nSi quieren continua\u2026 https://t.co/Szcooe7pQC                          ,1
4246,IL      ,IOS              ,RT @JulieIskow: Lego takes another step into the digital age with the introduction of its  Powered Up Platform. These Lego and Duplo sets w\u2026                                               ,0
4247,IL      ,IOS              ,I liked a @YouTube video https://t.co/bGRayURapi iOS 11.4 Review! Should You Update?                                                                                                            ,1
4248,IL      ,IOS              ,"RT @Megadeth: TUNE IN NOW! The newest episode of The Dave Mustaine Show is on the air! Only on https://t.co/Nt4Nrea1VV, Android &amp; iOS apps!\u2026"                                         ,0
4249,IL      ,IOS              ,RT @_ryannystrom: Incredible. Win95 iOS UI components.\n\nhttps://t.co/9PqdLBH0xp https://t.co/zGMXaSvB2u                                                                                       ,1
4250,IL      ,IOS              ,"entered Philly May 17, 2018 at 07:49PM via iOS Location https://t.co/WOLXz30SS0"                                                                                                               ,0
4251,IL      ,IOS              ,Someone play on iOS games &amp; whoever smokes let\u2019s match? (:                                                                                                                             ,0
4252,IL      ,IOS              ,Kanye West Ft. R. Kelly - To The World (Club) -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid                                                                                         ,0
4253,IL      ,IOS              ,I'm using Instagram ++ ++ for iOS by @unlimapps to add new features to Instagram ++! https://t.co/ya6N4PGA28                                                                                    ,1
4254,IL      ,IOS              ,@coolstarorg Stock iOS isn\u2019t too bad though if you don\u2019t rely heavily on tweaks. I\u2019ve been using it for about a yea\u2026 https://t.co/9SPLsR0w2Q                                ,0
4255,IL      ,IOS              ,I'm using Instagram ++ ++ for iOS by @unlimapps to add new features to Instagram ++! https://t.co/p6Q0rnr8Ph                                                                                    ,1
4256,IL      ,IOS              ,Who\u2019s My Mutter is a latest application designed to help you identify your pet\u2019s breeds and specific issues that ma\u2026 https://t.co/5bKAzVtyDH                                     ,1
4257,IL      ,IOS              ,"The new #GoogleNews iOS app is fantastic, but only makes me long for a revamped Google RSS reader. RIP #GoogleReader"                                                                          ,1
4258,IL      ,IOS              ,I'm using Instagram ++ for iOS by @unlimapps to add new features to Instagram! https://t.co/pm8AEZWBnN                                                                                          ,1
4259,IL      ,IOS              ,Post Malone - Sunset (Club) -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid                                                                                                           ,0
4260,IL      ,IOS              ,@coolstarorg When iOS 11.2.6 is jailbroken you going to be salty                                                                                                                                ,0
4261,IL      ,IOS              ,Thx @raizlabs for hosting the Boston NSCoder meetup. Food &amp; learning for iOS and Mac developers\u2026 https://t.co/EGGgHjmoLP                                                               ,0
4262,IL      ,IOS              ,RT @ProkischDani: https://t.co/cOfJmMFi63 DamCell is finally out for pre-order on the #Appstore a story oriented action-puzzle adventure.\u2026                                                 ,0
4263,IL      ,IOS              ,"RT @ringofhonor: The #ROHApp with #HonorClub is now available on iOS, Apple TV, Android mobile &amp; Android TV! Download for free now! Roku is\u2026"                                         ,1
4264,IL      ,IOS              ,https://t.co/cOfJmMFi63 DamCell is finally out for pre-order on the #Appstore a story oriented action-puzzle advent\u2026 https://t.co/R2g9aG6lQy                                               ,0
4265,IL      ,IOS              ,How in the heck has Ulysses not released an update in almost 6 months? Didn\u2019t they just switch to a subscription mo\u2026 https://t.co/xQF07ANsdB                                          ,0
