    ,Location,Technology      ,Tweet                                                                                                                                                                                                                 ,Sentiment_Score
3366,MS      ,CyberAttacks    ,RT @BeyondTrust: Rash of Italian #cyberattacks target state governments @govtechnews @dawnkawamoto @MoreyHaber #vulnerability #cybersecurit\u2026                                                                     ,0
3367,MS      ,CyberAttacks    ,Survey shows that airports are ill-equipped to deal with major cyber-attacks \nhttps://t.co/qMgNiKvnpQ #cybersecurity via @InfosecurityMag                                                                            ,0
3368,MS      ,CyberAttacks    ,RT @LevelNetwork: The market for cyber security systems is one of the largest in 21st century. The main aim for antivirus software segment\u2026                                                                      ,0
3369,MS      ,CyberAttacks    ,RT @DKTechAmb: The threat from cyber attacks is at an all time high. Mitigation is critical 4 private &amp; public sector in digitalized countr\u2026                                                                 ,0
3370,MS      ,CyberAttacks    ,"\The Federal Bureau of Investigation\u2019s Internet Crime Complaint Center recently released its yearly internet crime\u2026 https://t.co/Rmd0qATRvo"""                                                             ,0
3371,MS      ,CyberAttacks    ,RT @BeyondTrust: Rash of Italian #cyberattacks target state governments @govtechnews @dawnkawamoto @MoreyHaber #vulnerability #cybersecurit\u2026                                                                     ,0
3372,MS      ,CyberAttacks    ,RT @LevelNetwork: The market for cyber security systems is one of the largest in 21st century. The main aim for antivirus software segment\u2026                                                                      ,0
3373,MS      ,CyberAttacks    ,"RT @NWCyberCamp: Interested high school students can register for NW Cyber Camp now. NW Cyber Camp is a hands-on, immersive camp held July\u2026"                                                                    ,1
3374,MS      ,CyberAttacks    ,RT @BeyondTrust: Rash of Italian #cyberattacks target state governments @govtechnews @dawnkawamoto @MoreyHaber #vulnerability #cybersecurit\u2026                                                                     ,0
3375,MS      ,CyberAttacks    ,RT @BeyondTrust: Rash of Italian #cyberattacks target state governments @govtechnews @dawnkawamoto @MoreyHaber #vulnerability #cybersecurit\u2026                                                                     ,0
3376,MS      ,CyberAttacks    ,RT @BeyondTrust: Rash of Italian #cyberattacks target state governments @govtechnews @dawnkawamoto @MoreyHaber #vulnerability #cybersecurit\u2026                                                                     ,0
3377,MS      ,CyberAttacks    ,RT @BeyondTrust: Rash of Italian #cyberattacks target state governments @govtechnews @dawnkawamoto @MoreyHaber #vulnerability #cybersecurit\u2026                                                                     ,0
3378,MS      ,CyberAttacks    ,"Check out the recent blog from @F5Labs' @sarab0ddy, \u201cRussia attacks global network infrastructure through vulnerabi\u2026 https://t.co/RH5SUwBDtO"                                                              ,0
3379,MS      ,CyberAttacks    ,RT @BeyondTrust: Rash of Italian #cyberattacks target state governments @govtechnews @dawnkawamoto @MoreyHaber #vulnerability #cybersecurit\u2026                                                                     ,0
3380,MS      ,CyberAttacks    ,"RT @JuniperNetworks: As Agents of Change, we must emphasize the collaboration between humans and AI in order to defend ourselves from cyber\u2026"                                                                   ,0
3381,MS      ,CyberAttacks    ,RT @BeyondTrust: Rash of Italian #cyberattacks target state governments @govtechnews @dawnkawamoto @MoreyHaber #vulnerability #cybersecurit\u2026                                                                     ,0
3382,MS      ,CyberAttacks    ,RT @UpstreamAuto: Using AI and ML for #connectedCar #cybersecuirty https://t.co/uFvmgB0jDU https://t.co/kpZ1YA3amj                                                                                                    ,0
3383,MS      ,CyberAttacks    ,Cyber Security Warning: Airports Are NOT Ready  https://t.co/ChpZHwgvbD #CyberSecurity #CIDC #Threatintelligence                                                                                                      ,0
3384,MS      ,CyberAttacks    ,"RT @JuniperNetworks: As Agents of Change, we must emphasize the collaboration between humans and AI in order to defend ourselves from cyber\u2026"                                                                   ,0
3385,MS      ,CyberAttacks    ,RT @BeyondTrust: Rash of Italian #cyberattacks target state governments @govtechnews @dawnkawamoto @MoreyHaber #vulnerability #cybersecurit\u2026                                                                     ,0
3386,MS      ,CyberAttacks    ,"RT @NWCyberCamp: Interested high school students can register for NW Cyber Camp now. NW Cyber Camp is a hands-on, immersive camp held July\u2026"                                                                    ,1
3387,MS      ,CyberAttacks    ,"Cyber Attacks, Global Conflict, Fire and Killer Storms Among Threats Driving New Worldwide Resilience\u00a0Ranking https://t.co/bnTj3pE5pt"                                                                          ,0
3388,MS      ,CyberAttacks    ,"RT @JuniperNetworks: As Agents of Change, we must emphasize the collaboration between humans and AI in order to defend ourselves from cyber\u2026"                                                                   ,0
3389,MS      ,CyberAttacks    ,RT @CarbonBlack_Inc: In Today's News: Google wants to help political groups fight these cheap but disruptive cybera\u2026 https://t.co/c95AJEhqUg                                                                     ,1
3390,MS      ,CyberAttacks    ,RT @Inteligenca4: The best-prepared businesses now recognize that responsibility for deflecting cyber attacks  is no longer just the respon\u2026                                                                     ,0
3391,MS      ,CyberAttacks    ,Good tips to consider when creating your organization's defense strategy. #cybersecurity https://t.co/Z1k7i0k21D                                                                                                      ,1
3392,MS      ,CyberAttacks    ,RT @UpstreamAuto: Using AI and ML for #connectedCar #cybersecuirty https://t.co/uFvmgB0jDU https://t.co/kpZ1YA3amj                                                                                                    ,0
3393,MS      ,CyberAttacks    ,DDoS bot attacks on election night results websites are meant to cause distrust of our democracy. The free tool won\u2026 https://t.co/EZ4NSYfYI8                                                                     ,1
3394,MS      ,CyberAttacks    ,RT @BeyondTrust: Rash of Italian #cyberattacks target state governments @govtechnews @dawnkawamoto @MoreyHaber #vulnerability #cybersecurit\u2026                                                                     ,0
3395,MS      ,CyberAttacks    ,@realDonaldTrump The Obama FBI was investigating Russian interference and cyber attacks on the United States. The f\u2026 https://t.co/JH6y62aCBD                                                                     ,0
3396,MS      ,CyberAttacks    ,"Interested high school students can register for NW Cyber Camp now. NW Cyber Camp is a hands-on, immersive camp hel\u2026 https://t.co/SZJNtCmST9"                                                                   ,1
3397,MS      ,CyberAttacks    ,Rash of Italian #cyberattacks target state governments @govtechnews @dawnkawamoto @MoreyHaber #vulnerability\u2026 https://t.co/2ChwLOPFwv                                                                            ,0
3398,MS      ,CyberAttacks    ,"RT @CNETNews: How Alphabet is working to stop election cyber attacks (The 3:59, Ep. 403)     - CNET\nhttps://t.co/mzk7CKqGTm"                                                                                        ,0
3399,MS      ,CyberAttacks    ,70% of life sciences companies were faced with data breaches in the last year alone. Join our webinar on 5/24 to le\u2026 https://t.co/fxpDhuONJf                                                                     ,0
3400,MS      ,CyberAttacks    ,RT @SemiEngineering: Tech Talk: Hardware Security ---&gt; How to minimize the risk of #hardware attacks in the shadow of #Meltdown &amp;  #Spectre\u2026                                                              ,0
3401,MS      ,CyberAttacks    ,RT @LevelNetwork: The market for cyber security systems is one of the largest in 21st century. The main aim for antivirus software segment\u2026                                                                      ,0
3402,MS      ,CyberAttacks    ,Join us June 13th to learn how to secure your #endpoints against increasingly sophisticated cyberattacks. Learn why\u2026 https://t.co/sceEnaTx5x                                                                     ,1
3403,MS      ,CyberAttacks    ,Rising Nation Cyber Attacks from Lebanon &amp; the Netherlands https://t.co/41Z0svqusc                                                                                                                                ,0
3404,MS      ,CyberAttacks    ,RT @LevelNetwork: The market for cyber security systems is one of the largest in 21st century. The main aim for antivirus software segment\u2026                                                                      ,0
3405,MS      ,CyberAttacks    ,The best-prepared businesses now recognize that responsibility for deflecting cyber attacks  is no longer just the\u2026 https://t.co/NvOq9LKAw5                                                                      ,0
3406,MS      ,CyberAttacks    ,New algorithm may prevent #cyber attacks on GPS devices https://t.co/mR7sikFJnW                                                                                                                                       ,1
3407,MS      ,CyberAttacks    ,"RT @JuniperNetworks: As Agents of Change, we must emphasize the collaboration between humans and AI in order to defend ourselves from cyber\u2026"                                                                   ,0
3408,MS      ,CyberAttacks    ,"RT @CNETNews: How Alphabet is working to stop election cyber attacks (The 3:59, Ep. 403)     - CNET\nhttps://t.co/mzk7CKqGTm"                                                                                        ,0
3409,MS      ,CyberAttacks    ,"RT @JuniperNetworks: As Agents of Change, we must emphasize the collaboration between humans and AI in order to defend ourselves from cyber\u2026"                                                                   ,0
3410,MS      ,CyberAttacks    ,"As Agents of Change, we must emphasize the collaboration between humans and AI in order to defend ourselves from cy\u2026 https://t.co/iKugotRDkg"                                                                   ,0
3411,MS      ,CyberAttacks    ,Reduce your disruption. Learn how DFLabs - Cyber Incidents Under Control SOAR tools can help expedite DDoS Incident\u2026 https://t.co/xUeWD8PUbk                                                                     ,0
3412,MS      ,CyberAttacks    ,Important reminder about why email authentication is crucial for your org\u2019s data protection plan. https://t.co/QoFWjgJOXO                                                                                        ,1
3413,MS      ,CyberAttacks    ,"RT @LevelNetwork: LevelNet fights virus attacks with combined efforts, using all existing solutions of various antivirus systems developers\u2026"                                                                   ,0
3414,MS      ,CyberAttacks    ,"One Year Later: WannaCry, The Dawn Of A New Generation Of Cyber-Attacks via @CheckPointSW https://t.co/kisZu04FCA\u2026 https://t.co/35iGLdzvKd"                                                                     ,0
3415,MS      ,CyberAttacks    ,"RT @LevelNetwork: LevelNet fights virus attacks with combined efforts, using all existing solutions of various antivirus systems developers\u2026"                                                                   ,0
3416,MS      ,CyberAttacks    ,Do you maintain a Cyber-Security Incident Response Team (#CSIRT) to respond to increasingly sophisticated and compl\u2026 https://t.co/MLrL8gdx9D                                                                     ,1
3417,MS      ,CyberAttacks    ,RT @LevelNetwork: The market for cyber security systems is one of the largest in 21st century. The main aim for antivirus software segment\u2026                                                                      ,0
3418,MS      ,CyberAttacks    ,"RT @alienvault: EU airports, aviation systems exposed to 1,000 #cyberattacks on a monthly basis; will new EU regulations force officials to\u2026"                                                                   ,1
3419,MS      ,CyberAttacks    ,[SECURITY] European cyber attacks up nearly a third in first quarter 2018 https://t.co/2MQauJQj4E                                                                                                                     ,0
3420,MS      ,CyberAttacks    ,"RT @alienvault: EU airports, aviation systems exposed to 1,000 #cyberattacks on a monthly basis; will new EU regulations force officials to\u2026"                                                                   ,1
3421,MS      ,CyberAttacks    ,"RT @alienvault: EU airports, aviation systems exposed to 1,000 #cyberattacks on a monthly basis; will new EU regulations force officials to\u2026"                                                                   ,1
3422,MS      ,CyberAttacks    ,"EU airports, aviation systems exposed to 1,000 #cyberattacks on a monthly basis; will new EU regulations force offi\u2026 https://t.co/6wUeGSBXYA"                                                                   ,1
3423,MS      ,CyberAttacks    ,RT @LevelNetwork: The market for cyber security systems is one of the largest in 21st century. The main aim for antivirus software segment\u2026                                                                      ,0
3424,MS      ,CyberAttacks    ,"Cyber crime: Under-reporting of attacks gives hackers a green light, say police | ZDNet https://t.co/gnE3ZnArdw"                                                                                                     ,1
3425,MS      ,CyberAttacks    ,"Airports Ill-Equipped to Deal with Major Cyber-Attacks : The firm\u2019s report Overcome the Silent Threat, based on in-\u2026 https://t.co/FwtC15NwMS"                                                              ,0
3426,MS      ,CyberAttacks    ,@manuelfernandes They are fools who believe that MFA will save their org and protect their users from cyber attacks\u2026 https://t.co/U1Ik0ymAHT                                                                     ,0
3427,MS      ,CyberAttacks    ,"Cyber Security: Reactive measures not enough against attacks, says Dizengoff https://t.co/XsHWine2Kt"                                                                                                                ,0
3428,MS      ,CyberAttacks    ,RT @LevelNetwork: The market for cyber security systems is one of the largest in 21st century. The main aim for antivirus software segment\u2026                                                                      ,0
3429,MS      ,CyberAttacks    ,"RT @kaybuenoesyo: @JoeFreedomLove @GnralRochambea @FreeBeacon \These hearings are meant to highlight the many challenges China poses to our\u2026"""                                                                 ,1
3430,MS      ,CyberAttacks    ,Airports Ill-Equipped to Deal with Major Cyber-Attacks - Infosecurity Magazine https://t.co/JUpyaHymu2 #cybersecurity                                                                                                 ,0
3431,MS      ,CyberAttacks    ,RT @LevelNetwork: The market for cyber security systems is one of the largest in 21st century. The main aim for antivirus software segment\u2026                                                                      ,0
3432,MS      ,CyberAttacks    ,Bipartisan Senate Intelligence Committee confirms Kremlin aided Trump getting \u201celected\u201d through concerted cyber att\u2026 https://t.co/EpsCtscLkW                                                           ,0
3433,MS      ,CyberAttacks    ,67% of IT pros said that their teams lack the cybersecurity knowledge and expertise required to handle the current\u2026 https://t.co/BF5FhkhO7K                                                                      ,0
3434,MS      ,CyberAttacks    ,RT @SonicWall: Advancing technology is posing new risks for airport cybersecurity. @cbronline examines the possible implications following\u2026                                                                      ,0
3435,MS      ,CyberAttacks    ,RT @Optiv: .@Optiv_gTIC identified #phishing #attacks as the most common way to deliver #malware in 2017. Download our #Cyber Threat Intell\u2026                                                                     ,1
3436,MS      ,CyberAttacks    ,"RT @CNETNews: How Alphabet is working to stop election cyber attacks (The 3:59, Ep. 403)     - CNET\nhttps://t.co/mzk7CKqGTm"                                                                                        ,0
3437,MS      ,CyberAttacks    ,"RT @RoslandCapital1: Don't wait to protect wealth from cyber attacks, buy tangible #preciousmetals today ($1500 minimum purchase). Save $10\u2026"                                                                   ,0
3438,MS      ,CyberAttacks    ,"RT @CNET: How Alphabet is working to stop election cyber attacks (The 3:59, Ep. 403) https://t.co/OLzwYlI4w2"                                                                                                        ,0
3439,MS      ,ChatBots        ,The big green button! @glaforge and @sethvargo from @GCPcloud are at #swampUP presenting how to automate\u2026 https://t.co/wYiY5JdMIm                                                                                ,0
3440,MS      ,ChatBots        ,RT @BotAutomation: What are the Top 12 #CyberCrime Facts? #Infographics via @BluePencil_Info HT @Fisher85M @Lago72 @MikeQuindazzi #CyberSec\u2026                                                                     ,1
3441,MS      ,ChatBots        ,RT @BotAutomation: What are the Top 12 #CyberCrime Facts? #Infographics via @BluePencil_Info HT @Fisher85M @Lago72 @MikeQuindazzi #CyberSec\u2026                                                                     ,1
3442,MS      ,ChatBots        ,RT @lslutter: The future relies on #AI technology and #chatbots are changing marketing fascinating ways! https://t.co/YY5COr1uAd by @annier\u2026                                                                     ,1
3443,MS      ,ChatBots        ,RT @OracleDevs: #DevLive interview #OracleCode Singapore with @anandr3141596 talking #chatbots https://t.co/oE2Cw3gqrX                                                                                                ,0
3444,MS      ,ChatBots        ,RT @emma_robotics: What are the Top 12 #CyberCrime Facts? #Infographics via @BluePencil_Info HT @Fisher85M @Lago72 @MikeQuindazzi #CyberSec\u2026                                                                     ,1
3445,MS      ,ChatBots        ,What's next for #chatbots and the #CustServ experience? https://t.co/i269MPV4UC - via @CMS https://t.co/3SQtbVwhV9                                                                                                    ,0
3446,MS      ,ChatBots        ,RT @AI_RT_100: How is #ArtificialIntelligence changing business? [Infographic] #DeepLearning #IoT #IIoT #IoE #NLP #MachineLearning #DataSci\u2026                                                                     ,0
3447,MS      ,ChatBots        ,RT @AtlasRTX: #Chatbots Move From Chatrooms To Mall Concierge | https://t.co/pBSTMxunp1 https://t.co/PUH7ONpe4Y                                                                                                       ,0
3448,MS      ,ChatBots        ,#Chatbots Move From Chatrooms To Mall Concierge | https://t.co/pBSTMxunp1 https://t.co/PUH7ONpe4Y                                                                                                                     ,0
3449,MS      ,ChatBots        ,How a company used a chatbot to support their employees during an office move | Chatbots Magazine\u2026 https://t.co/6DC8rUSbjC                                                                                       ,0
3450,MS      ,ChatBots        ,"RT @brettpinegar: Fantastic new podcast interview with @BassamSalem, CEO of @AtlasRTX, an awesome new startup centered on chatbots and AI!\u2026"                                                                    ,1
3451,MS      ,ChatBots        ,RT @AtlasRTX: Knowledge is POWER. Here is everything you need to know about #Chatbots \ud83e\udd16\nhttps://t.co/OmsaQOXpsd https://t.co/k83kH5Vi4z                                                                   ,0
3452,MS      ,ChatBots        ,RT @BotAutomation: What are the Top 12 #CyberCrime Facts? #Infographics via @BluePencil_Info HT @Fisher85M @Lago72 @MikeQuindazzi #CyberSec\u2026                                                                     ,1
3453,MS      ,ChatBots        ,RT @OracleDevs: #DevLive interview #OracleCode Singapore with @connectedMJ talking #Chatbots https://t.co/k2oR7vNbjn                                                                                                  ,0
3454,MS      ,ChatBots        ,RT @AI_RT_100: How is #ArtificialIntelligence changing business? [Infographic] #DeepLearning #IoT #IIoT #IoE #NLP #MachineLearning #DataSci\u2026                                                                     ,0
3455,MS      ,ChatBots        ,RT @AI_RT_100: How is #ArtificialIntelligence changing business? [Infographic] #DeepLearning #IoT #IIoT #IoE #NLP #MachineLearning #DataSci\u2026                                                                     ,0
3456,MS      ,ChatBots        ,RT @emma_robotics: What are the Top 12 #CyberCrime Facts? #Infographics via @BluePencil_Info HT @Fisher85M @Lago72 @MikeQuindazzi #CyberSec\u2026                                                                     ,1
3457,MS      ,ChatBots        ,RT @MikeQuindazzi: 99% of all #bitcoins will be #mined by 2032 &gt;&gt; @CreditSuisse via @MikeQuindazzi &gt;&gt; #Blockchain #Bitcoin #Cryptocurrencie\u2026                                                         ,0
3458,MS      ,ChatBots        ,RT @markfidelman: Chatbots and Agents work better together #AI #Chatbots &lt;Want a chatbot? https://t.co/0wwY12HSYm https://t.co/YtFZD5z6Oo                                                                          ,1
3459,MS      ,ChatBots        ,RT @emma_robotics: What are the Top 12 #CyberCrime Facts? #Infographics via @BluePencil_Info HT @Fisher85M @Lago72 @MikeQuindazzi #CyberSec\u2026                                                                     ,1
3460,MS      ,ChatBots        ,Chatbots and Agents work better together #AI #Chatbots &lt;Want a chatbot? https://t.co/0wwY12HSYm https://t.co/YtFZD5z6Oo                                                                                            ,1
3461,MS      ,ChatBots        ,Top-10 Benefits of #Chatbots \n7 - Provide another means for customer communications as many use live chat in their\u2026 https://t.co/jBv9vL99SW                                                                     ,1
3462,MS      ,ChatBots        ,"The Future of Modern Medicare Marketing Part 9 Technology-Enabled Medicare Marketing Part 3- Chatbots, Websites, an\u2026 https://t.co/GMUFNmqje6"                                                                   ,1
3463,MS      ,ChatBots        ,RT @TechTHiNQ: #Chatbots are the new face of #conversationalmarketing. Learn about it on June 12 from expert @RebeccaClyde at @ScottsdaleEc\u2026                                                                     ,1
3464,MS      ,ChatBots        ,RT @BotAutomation: What are the Top 12 #CyberCrime Facts? #Infographics via @BluePencil_Info HT @Fisher85M @Lago72 @MikeQuindazzi #CyberSec\u2026                                                                     ,1
3465,MS      ,ChatBots        ,RT @BotAutomation: What are the Top 12 #CyberCrime Facts? #Infographics via @BluePencil_Info HT @Fisher85M @Lago72 @MikeQuindazzi #CyberSec\u2026                                                                     ,1
3466,MS      ,ChatBots        ,Top-10 Benefits of #Chatbots \n10 - Demonstrate business/industry leadership\nGet an #IBMWatson #AI Chatbot today her\u2026 https://t.co/Sz09MRnVTy                                                                   ,0
3467,MS      ,ChatBots        ,RT @BotAutomation: What are the Top 12 #CyberCrime Facts? #Infographics via @BluePencil_Info HT @Fisher85M @Lago72 @MikeQuindazzi #CyberSec\u2026                                                                     ,1
3468,MS      ,ChatBots        ,RT OracleDevs: #DevLive interview #OracleCode Singapore with connectedMJ talking #Chatbots https://t.co/UtCkrM0s1b Java                                                                                               ,0
3469,MS      ,ChatBots        ,RT @BotAutomation: What are the Top 12 #CyberCrime Facts? #Infographics via @BluePencil_Info HT @Fisher85M @Lago72 @MikeQuindazzi #CyberSec\u2026                                                                     ,1
3470,MS      ,ChatBots        ,RT @OracleDevs: #DevLive interview #OracleCode Singapore with @connectedMJ talking #Chatbots https://t.co/k2oR7vNbjn                                                                                                  ,0
3471,MS      ,ChatBots        ,#Chatbots are taking over? Be aware of @CiscoSpark. They\u2019re coming from out of this world !!! ;-)\nOk ok I know that\u2026 https://t.co/rsrbJzosxG                                                               ,1
3472,MS      ,ChatBots        ,RT @OracleDevs: #DevLive interview #OracleCode Singapore with @anandr3141596 talking #chatbots https://t.co/oE2Cw3gqrX                                                                                                ,0
3473,MS      ,ChatBots        ,"RT @MikeQuindazzi: By 2025 #Virtual Agents, #Chatbots, and #VirtualAssistants to exceed $1 billion in the #Enterprise &gt;&gt; @tractica via @Mik\u2026"                                                             ,0
3474,MS      ,ChatBots        ,RT @OracleDevs: #DevLive interview #OracleCode Singapore with @anandr3141596 talking #chatbots https://t.co/oE2Cw3gqrX                                                                                                ,0
3475,MS      ,ChatBots        ,RT @BotAutomation: What are the Top 12 #CyberCrime Facts? #Infographics via @BluePencil_Info HT @Fisher85M @Lago72 @MikeQuindazzi #CyberSec\u2026                                                                     ,1
3476,MS      ,ChatBots        ,RT @bocobuffs: Top-10 Benefits of #Chatbots \n2 - Are proven to reduce cost of sales by shortening #sales cycle and assisting in sales effor\u2026                                                                    ,0
3477,MS      ,ChatBots        ,Top-10 Benefits of #Chatbots \n2 - Are proven to reduce cost of sales by shortening #sales cycle and assisting in sa\u2026 https://t.co/fJV3Oy6HlZ                                                                    ,0
3478,MS      ,ChatBots        ,"RT @OrionLabs: Three reasons that voice will transform the enterprise: 1) Automation, 2) Chatbots, and 3) Convergence. New article by Orion\u2026"                                                                   ,1
3479,MS      ,ChatBots        ,#Chatbots are all the rage. Find out how to step up your game with these top tips: https://t.co/ZlNB7rBrLU https://t.co/kNzHHos6y8                                                                                    ,0
3480,MS      ,ChatBots        ,"RT @joenrv: Pretty sad about this announcement, not at all what I hoped for. They basically designed their API to make customer service cha\u2026"                                                                   ,0
3481,MS      ,ChatBots        ,"From #IT to #sales, every department can use #chatbots to be more productive! https://t.co/U0gQeH5igu https://t.co/YurcBO2p4v"                                                                                       ,1
3482,MS      ,ChatBots        ,The Complete Beginner\u2019s Guide To Chatbots \u2013 Chatbots Magazine https://t.co/8mC6zKrptE                                                                                                                       ,1
3483,MS      ,ChatBots        ,"A Gentle Dive Into NLP, Sentiment Analysis, and Chatbots by @SpiceFctry https://t.co/GOR46MbRPD #CustomerExperience\u2026 https://t.co/9uoxv6JMXY"                                                                   ,1
3484,MS      ,ChatBots        ,How #Chatbots Can Improve Your Marketing Strategy - #SEMrushchat Recap by @beckyshindell https://t.co/JvyIAkYxuL via @semrush                                                                                         ,0
3485,MS      ,ChatBots        ,Top-10 Benefits of #Chatbots \n1 - Fit between live customer communications and static website content\nGet an\u2026 https://t.co/1LSY16NCzm                                                                          ,1
3486,MS      ,ChatBots        ,"RT @MikeQuindazzi: By 2025 #Virtual Agents, #Chatbots, and #VirtualAssistants to exceed $1 billion in the #Enterprise &gt;&gt; @tractica via @Mik\u2026"                                                             ,0
3487,MS      ,ChatBots        ,"RT @MikeQuindazzi: By 2025 #Virtual Agents, #Chatbots, and #VirtualAssistants to exceed $1 billion in the #Enterprise &gt;&gt; @tractica via @Mik\u2026"                                                             ,0
3488,MS      ,ChatBots        ,RT OracleDevs: #DevLive interview #OracleCode Singapore with anandr3141596 talking #chatbots https://t.co/C11xkx8Edx Java                                                                                             ,0
3489,MS      ,ChatBots        ,RT @OracleDevs: #DevLive interview #OracleCode Singapore with @anandr3141596 talking #chatbots https://t.co/oE2Cw3gqrX                                                                                                ,0
3490,MS      ,ChatBots        ,RT @AI_RT_100: How is #ArtificialIntelligence changing business? [Infographic] #DeepLearning #IoT #IIoT #IoE #NLP #MachineLearning #DataSci\u2026                                                                     ,0
3491,MS      ,ChatBots        ,RT @AI_RT_100: How is #ArtificialIntelligence changing business? [Infographic] #DeepLearning #IoT #IIoT #IoE #NLP #MachineLearning #DataSci\u2026                                                                     ,0
3492,MS      ,ChatBots        ,"RT @MikeQuindazzi: By 2025 #Virtual Agents, #Chatbots, and #VirtualAssistants to exceed $1 billion in the #Enterprise &gt;&gt; @tractica via @Mik\u2026"                                                             ,0
3493,MS      ,ChatBots        ,RT @Voxeet: Chatbots are the future but maybe not how you have imagined it. @intercom @drift @layer @crisp_im #chatbot \n\nhttps://t.co/Nfsqs\u2026                                                                   ,0
3494,MS      ,ChatBots        ,RT @Onlyb2b: 10 Best #SocialMediaMarketing Tips | RT @McgrathStevan @StartGrowthHack https://t.co/xlfOX5dGlu\n#Chatbots #VideoContent #Socia\u2026                                                                    ,1
3495,MS      ,ChatBots        ,The future relies on #AI technology and #chatbots are changing marketing fascinating ways! https://t.co/YY5COr1uAd\u2026 https://t.co/bOyhUlaTUq                                                                      ,1
3496,MS      ,ChatBots        ,The history of the search engine: from index cards to AI-powered chatbots https://t.co/tSYi8V05r2                                                                                                                     ,0
3497,MS      ,ChatBots        ,Chatbots are the future but maybe not how you have imagined it. @intercom @drift @layer @crisp_im #chatbot \n\nhttps://t.co/NfsqsqNnII                                                                                ,0
3498,MS      ,ChatBots        ,"RT @MikeQuindazzi: By 2025 #Virtual Agents, #Chatbots, and #VirtualAssistants to exceed $1 billion in the #Enterprise &gt;&gt; @tractica via @Mik\u2026"                                                             ,0
3499,MS      ,ChatBots        ,RT @gp_pulipaka: How to Train a ChatBot with the TensorFlow and Google Cloud ML. #BigData #DeepLearning #MachineLearning #DataScience #AI #\u2026                                                                     ,0
3500,MS      ,ChatBots        ,The Rising Scope Of Conversational Interfaces Using LMS - Chatbots In The Workplace https://t.co/s1qp3jc4BC https://t.co/HVOAmUy7od                                                                                   ,0
3501,MS      ,ChatBots        ,RT @AI_RT_100: How is #ArtificialIntelligence changing business? [Infographic] #DeepLearning #IoT #IIoT #IoE #NLP #MachineLearning #DataSci\u2026                                                                     ,0
3502,MS      ,ChatBots        ,"An Interview With Maia Tekle, Director of Strategy Development at Valassis https://t.co/fl8EeCVx0l #tech #chatbots"                                                                                                  ,0
3503,MS      ,ChatBots        ,A MUST READ!!!! https://t.co/w3raBt6Ruf #mustread #goodreads #chatbots #machinelearning https://t.co/Ejx1nuCnPp                                                                                                       ,0
3504,MS      ,ChatBots        ,Very important!!! https://t.co/nbxxA8vO4o #chatbots #AI                                                                                                                                                               ,1
3505,MS      ,ChatBots        ,"Dinner, #Chatbots and Small Business https://t.co/3F0HdgVEdC"                                                                                                                                                        ,0
3506,MS      ,ChatBots        ,Legal Chatbot \u2014 Chatbots Have the Potential to Revolutionize Law https://t.co/u0f5ooeKpH                                                                                                                         ,1
3507,MS      ,ChatBots        ,The Top 100 Articles On Chatbots Magazine https://t.co/nTzCLTt4JU                                                                                                                                                     ,1
3508,MS      ,ChatBots        ,"RT @markfidelman: Who is leading the race for AI domination? If acquisitions are an indication, then this list applies. #AI #bots #chatbots\u2026"                                                                   ,0
3509,MS      ,ChatBots        ,Master's from the MOC community had the opportunity to participate in this year's F8!\n\nCheck out the full blog post\u2026 https://t.co/QfeP7blP6X                                                                   ,1
3510,MS      ,ChatBots        ,4 ways #AI could make airports more tolerable https://t.co/AM5H1FZm3p #chatbots                                                                                                                                       ,1
3511,MS      ,ChatBots        ,RT @Onlyb2b: 10 Best #SocialMediaMarketing Tips | RT @McgrathStevan @StartGrowthHack https://t.co/xlfOX5dGlu\n#Chatbots #VideoContent #Socia\u2026                                                                    ,1
3512,MS      ,ChatBots        ,RT @emma_robotics: What are the Top 12 #CyberCrime Facts? #Infographics via @BluePencil_Info HT @Fisher85M @Lago72 @MikeQuindazzi #CyberSec\u2026                                                                     ,1
3513,MS      ,ChatBots        ,Will McNeil #GartnerSCC highlights what\u2019s ready now in #startegic sourcing #procurement. Personal Assistants chatbo\u2026 https://t.co/0RSx97jrUg                                                                ,1
3514,MS      ,ChatBots        ,"Did you know that you can also use chatbots to generate leads, grow your email list, and boost sales? Here's how it\u2026 https://t.co/PiSCmlyYEB"                                                                   ,0
3515,MS      ,ChatBots        ,Minor League Baseball And Satisfi Labs Partner To Enhance Fan Experience https://t.co/P7ELnpCrSo @TheDonnyWhite\u2026 https://t.co/zKGTi0Yq32                                                                         ,0
3516,MS      ,ChatBots        ,#AI driven #chatbots are becoming ubiquitous... will SMBs get onboard? https://t.co/HdCUxRDkGT                                                                                                                        ,1
3517,MS      ,ChatBots        ,RT @OracleDevs: #DevLive interview #OracleCode Singapore with @connectedMJ talking #Chatbots https://t.co/k2oR7vNbjn                                                                                                  ,0
3518,MS      ,ChatBots        ,RT @BotAutomation: What are the Top 12 #CyberCrime Facts? #Infographics via @BluePencil_Info HT @Fisher85M @Lago72 @MikeQuindazzi #CyberSec\u2026                                                                     ,1
3519,MS      ,ChatBots        ,RT @emma_robotics: What are the Top 12 #CyberCrime Facts? #Infographics via @BluePencil_Info HT @Fisher85M @Lago72 @MikeQuindazzi #CyberSec\u2026                                                                     ,1
