Event_Name,Location,Text
Hackathon ,NY      ,"""\u201cThe rate of opioid addiction has grown significantly over the last 5 years, resulting in tens of thousands of deat\u2026 https://t.co/gGtk9PfGn1"""
Hackathon ,NY      ,"""RT @mmsmoa: #MMSMOA 2018 Attendee feedback - \""The hackathon is always a blast. Even though it is a \""competition\"" the comradery and good fun\u2026"""
Hackathon ,NY      ,"""RT @ether_world: EtherWorld's weekly: Edition 54\nhttps://t.co/pZL7fYhFya\n#CryptoNews #blockchain #hackathon #trading #ico https://t.co/WN30\u2026"""
Hackathon ,NY      ,"""My #LinkedIn Pulse article about using #entrepreneurial skills to #hack your #career in #corporate with #vlog https://t.co/eUx4oPjZTP"""
Hackathon ,NY      ,"""RT @theSTEAMfactory: You won't want to miss out on the Smart City Hackathon! This awesome event is powered by Smart Columbus and will be he\u2026"""
Hackathon ,NY      ,"""@ChrisCuomo Amen to this you #Hack\nhttps://t.co/FfCOqM6zCD"""
Hackathon ,NY      ,"""RT @bryonycole: 10 sponsored places available for women at this weekend's #sextech hackathon in #Singapore! Thank you @sogalventures @pocke\u2026"""
Hackathon ,NY      ,"""QCToday : We had another crop of winners in the spring 2018 CUNY Hackathon. #QC students were awarded 1st place, 3r\u2026 https://t.co/6ofUjuLXXY"""
Hackathon ,NY      ,"""@JessicaOOTC @YouTube Jessica! I\u2019m a student at MIT and will be participating in an accessibility hackathon soon wi\u2026 https://t.co/Cqi4s9IG2g"""
Hackathon ,NY      ,"""We had another crop of winners in the spring 2018 CUNY Hackathon. #QC students were awarded 1st place, 3rd place, a\u2026 https://t.co/Gnp9gI5L8Y"""
Hackathon ,NY      ,"""RT @bryonycole: 10 sponsored places available for women at this weekend's #sextech hackathon in #Singapore! Thank you @sogalventures @pocke\u2026"""
Hackathon ,NY      ,"""RT @bryonycole: 10 sponsored places available for women at this weekend's #sextech hackathon in #Singapore! Thank you @sogalventures @pocke\u2026"""
Hackathon ,NY      ,"""@AngelHack's Manhattan Hackathon is in 3 DAYS. Don't miss out! https://t.co/rJRWweBIT4"""
Hackathon ,NY      ,"""This is your last chance to sign up for our #hackathon: https://t.co/Yy0mIwDr4N \u2026\n\nRegistration closes tonight!\n\nSe\u2026 https://t.co/tU4NWzwgbU"""
Hackathon ,NY      ,"""This is your last chance to sign up for our #hackathon: https://t.co/Yy0mIwDr4N \u2026\n\nRegistration closes tonight!\n\nSe\u2026 https://t.co/tU4NWzwgbU"""
Hackathon ,NY      ,"""RT @ARtefactVR: Delighted to collaborate with @hsymons1 to provide an opportunity for #artists to create #immersive experiences! Watch for\u2026"""
Hackathon ,NY      ,"""I\u2019m honored to be part of the judges panel for Virtuleap\u2019s 2nd Global #WebXR Hackathon starting May 25th. Super exc\u2026 https://t.co/PLTfatNqfS"""
Hackathon ,NY      ,"""@NurseInnovation - one of the winning Hackathon teams last summer had an idea in a similar wavelength for care deli\u2026 https://t.co/hruIR81rhk"""
Hackathon ,NY      ,"""RT @2InnovateiExist: @ https://t.co/l0OOKRQxhF really cool productivity tools and features coming soon! Stay tuned!\u2026 https://t.co/rfj7Z9WhXd"""
Hackathon ,NY      ,"""5 signs you've been hit with an advanced persistent threat (APT): APTs are professional hackers, working either for\u2026 https://t.co/cHSrSNtoRB"""
Hackathon ,NY      ,"""RT @AnnaNowo: I hate pumping. But you know what I hate even more? The vast lack of data on pumping and what it means for parents' and babie\u2026"""
Hackathon ,NY      ,"""Help create better customer experiences &amp; generate new streams of revenue in the Azure IoT on Serverless Hackathon https://t.co/PyWAy6Bnho"""
Hackathon ,NY      ,"""RT @Harvard_Law: HLS brings the hackathon concept to the legal space, convening groups of students, alumni, faculty and other professionals\u2026"""
Hackathon ,NY      ,"""RT @theitstrategist: One week left to get a free ticket for TC Hackathon at VivaTech https://t.co/wKzvqN0Ib0 https://t.co/Cnn2ELAkdj"""
Hackathon ,NY      ,"""RT @AmirDossal: Congratulations #HackQuantum Amber Nystrom, @JaneThomason, @VinceMolinari, @DecadeOfWomen, @PvblicF, @WeUniteWe, @sfdecordo\u2026"""
Hackathon ,NY      ,"""#MMSMOA 2018 Attendee feedback - \""The hackathon is always a blast. Even though it is a \""competition\"" the comradery\u2026 https://t.co/08CestiEAw"""
Hackathon ,NY      ,"""RT @gwcchs: #Mexico central bank to create #cybersecurity unit after #hack https://t.co/3qz6nWxuEA #Financialservices #CyberIncidentResponse"""
Hackathon ,NY      ,"""RT @lisakirby: Fantastic piece highlighting the unique parts of our Diversity in Law Hackathon kick-off, by our own Kate Ryan @DiversityLab\u2026"""
Hackathon ,NY      ,"""RT @gwcchs: #Mexico central bank to create #cybersecurity unit after #hack https://t.co/3qz6nWxuEA #Financialservices #CyberIncidentResponse"""
Hackathon ,NY      ,"""#Mexico central bank to create #cybersecurity unit after #hack https://t.co/3qz6nWxuEA #Financialservices #CyberIncidentResponse"""
Hackathon ,NY      ,"""RT @NurseInnovation: Come meet our mentors at the 2018 Opioid Hackathon!\nJudi Cullinane is Executive Director of Center of Excellence for N\u2026"""
Hackathon ,NY      ,"""RT @AnnaNowo: I hate pumping. But you know what I hate even more? The vast lack of data on pumping and what it means for parents' and babie\u2026"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at\u00a0VivaTech https://t.co/0WeaYvsZrV"""
Hackathon ,NY      ,"""RT @2InnovateiExist: @ https://t.co/GKAEFVyM0F really cool productivity tools and features coming soon! Stay tuned! #productivity #intrapre\u2026"""
Hackathon ,NY      ,"""@ https://t.co/GKAEFVyM0F really cool productivity tools and features coming soon! Stay tuned! #productivity\u2026 https://t.co/DrQhnrixLD"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at VivaTech https://t.co/dHEU8JWjBi"""
Hackathon ,NY      ,"""RT @AmirDossal: Congratulations #HackQuantum Amber Nystrom, @JaneThomason, @VinceMolinari, @DecadeOfWomen, @PvblicF, @WeUniteWe, @sfdecordo\u2026"""
Hackathon ,NY      ,"""RT @yannisc: \u03a4\u03bf samos city lab \u03b5\u03c0\u03ad\u03bb\u03b5\u03be\u03b5 \u03c4\u03b9\u03c2 \u03c4\u03c1\u03b5\u03b9\u03c2 \u03ba\u03b1\u03bb\u03cd\u03c4\u03b5\u03c1\u03b5\u03c2 \u03b9\u03b4\u03ad\u03b5\u03c2 / \u03bf\u03bc\u03ac\u03b4\u03b5\u03c2 \u03b3\u03b9\u03b1 \u03c4\u03bf hackathon \u03c4\u03b7\u03c2 \u039a\u0395\u0394\u0395:\n\n\u039b\u03cd\u03c3\u03b5\u03b9\u03c2 \u03b3\u03b9\u03b1 \u0391\u039c\u0395\u0391, \u03b5\u03c6\u03b1\u03c1\u03bc\u03bf\u03b3\u03ad\u03c2 \u03c4\u03b5\u03c7\u03bd\u03b7\u03c4\u03ae\u03c2 \u03bd\u2026"""
Hackathon ,NY      ,"""RT @freddydk: Some info on the Hackathon at #UGFocus. Thanks to @GatorRhodie and @JesperSchulz for sparring and ideas... #MsDynNAV #msdyn36\u2026"""
Hackathon ,NY      ,"""RT @lisakirby: Fantastic piece highlighting the unique parts of our Diversity in Law Hackathon kick-off, by our own Kate Ryan @DiversityLab\u2026"""
Hackathon ,NY      ,"""RT @goodienation: ATL: Join us the weekend of June 22nd-24th for Goodie Hack[athon] For Developers at the ATL Google office. Front-End &amp; Ba\u2026"""
Hackathon ,NY      ,"""Another #hackathon coming up. This time, let's tackle #foodinsecurity. Sign up and do some good! https://t.co/WXvF4pWzbP"""
Hackathon ,NY      ,"""RT @seank_im: Psst, you should sign up for @HackChicago18 if you're a high school student in the midwest looking to go to the largest HS ha\u2026"""
Hackathon ,NY      ,"""RT @seank_im: Psst, you should sign up for @HackChicago18 if you're a high school student in the midwest looking to go to the largest HS ha\u2026"""
Hackathon ,NY      ,"""Fantastic piece highlighting the unique parts of our Diversity in Law Hackathon kick-off, by our own Kate Ryan\u2026 https://t.co/FP6Od5eCOH"""
Hackathon ,NY      ,"""RT @NurseInnovation: Come meet our mentors at the 2018 Opioid Hackathon!\nJudi Cullinane is Executive Director of Center of Excellence for N\u2026"""
Hackathon ,NY      ,"""RT @lmjamer: \u201cPart featured speakers, part hackathon. All fun.\u201d \u2014 Honored to be representing the #DigitalConstruction revolution at tomorro\u2026"""
Hackathon ,NY      ,"""Psst, you should sign up for @HackChicago18 if you're a high school student in the midwest looking to go to the lar\u2026 https://t.co/xVsvZXWEyE"""
Hackathon ,NY      ,"""RT @FriedonBusiness: @AegisFS : #cybersecurity &amp; #bitcoin | https://t.co/IThsEZSOLv� @BTRTG | #darkweb #deepweb� #ransomeware stop #Russian\u2026"""
Hackathon ,NY      ,""".@skchinmayi is the tech policy hackathon toolkit you &amp; Haley from @internews mentioned at #rightscon available onl\u2026 https://t.co/zW13CpZoJm"""
Hackathon ,NY      ,"""Time is running out to get your ticket to the TC Hackathon at VivaTech in Paris https://t.co/xuyWKxHZRi"""
Hackathon ,NY      ,"""The World\u2019s Largest WebXR Hackathon Returns Next Week - https://t.co/7pux6WFTkP - https://t.co/pyBAzBPOsz - \n\nLast\u2026 https://t.co/pHvD2jwUef"""
Hackathon ,NY      ,"""Antivirus for your iPhone? Yep, that's a thing now! And it can save you a serious headache! https://t.co/btLoUIeU31\u2026 https://t.co/rU9keIcyG0"""
Hackathon ,NY      ,"""RT @jflh: #CoveoHackathon \ud83c\udf45#10: Hackathon finished. Successfully implemented a Coveo search page in a #SitecoreJSS React application. It su\u2026"""
Hackathon ,NY      ,"""https://t.co/K4k40hLxlL https://t.co/DyQMuwBXCD"""
Hackathon ,NY      ,"""A \u201cnew\u201d learning opportunity \u2013 the Hackathon at NAVUG Focus 18 https://t.co/Q6BXdDWtof"""
Hackathon ,NY      ,"""RT @LKCyber: \ud83d\ude32 Hacks of the future are here --&gt; Researchers can now send secret audio instructions undetectable to the human ear to Apple's\u2026"""
Hackathon ,NY      ,"""\ud83d\ude32 Hacks of the future are here --&gt; Researchers can now send secret audio instructions undetectable to the human ear\u2026 https://t.co/SFRR6eaNsX"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at\u00a0VivaTech https://t.co/2Q5ZdMVyme"""
Hackathon ,NY      ,"""RT @RevoliteYT: The winner got the giveaway will be announced soon! Join before too late!\n#csgo #csgofunny #csgomeme #overwatch #overwatchm\u2026"""
Hackathon ,NY      ,"""Now that @realDonaldTrump has been made to look like the ass he is by #KimJongUn can we all agree that the only dea\u2026 https://t.co/nwATdL5Zq7"""
Hackathon ,NY      ,"""RT @DrGKAdomdza: The AgriXchain team have been travelling Ghana conducting research on the Agric value chain and now have a solution that c\u2026"""
Hackathon ,NY      ,"""RT @HCBATampaBay: Join HCBA's YLD at Legal Aid Hackathon on May 19-20, Tampa @techtampabay @BALSTampa @stetsonlaw� #accesstojusitce Info: h\u2026"""
Hackathon ,NY      ,"""@Unbabel Would be interested in partnering on a 3-continent hackathon surrounding the refugee crisis. Challenges in\u2026 https://t.co/7PDMK9AZkI"""
Hackathon ,NY      ,"""RT @charlietarzian: so so proud of the guys from IE UNIVERSITY for winning the data creativity award at the Annual @icomglobal DATA SCIENCE\u2026"""
Hackathon ,NY      ,"""RT @charlietarzian: so so proud of the guys from IE UNIVERSITY for winning the data creativity award at the Annual @icomglobal DATA SCIENCE\u2026"""
Hackathon ,NY      ,"""RT @RevoliteYT: The winner got the giveaway will be announced soon! Join before too late!\n#csgo #csgofunny #csgomeme #overwatch #overwatchm\u2026"""
Hackathon ,NY      ,"""RT @AmirDossal: Congratulations #HackQuantum Amber Nystrom, @JaneThomason, @VinceMolinari, @DecadeOfWomen, @PvblicF, @WeUniteWe, @sfdecordo\u2026"""
Hackathon ,NY      ,"""RT @seandavis12: Really excited to be joining 150 #datascientists for the @SVAIresearch papillary renal cell #cancer #hackathon. \nhttps://t\u2026"""
Hackathon ,NY      ,"""RT @ATPCOnews: ATPCO teams are looking forward to participating in @IATA\u2019s first-ever AIR Hackathon! ATPCO &amp; @SITAonline are proud platinum\u2026"""
Hackathon ,NY      ,"""RT @AmirDossal: Congratulations #HackQuantum Amber Nystrom, @JaneThomason, @VinceMolinari, @DecadeOfWomen, @PvblicF, @WeUniteWe, @sfdecordo\u2026"""
Hackathon ,NY      ,"""RT @BethATaylor20: Excited to be judge at the IATA\u00a0Hackathon June 8th in Washington DC. Combines three of my favorite things: fresh ideas +\u2026"""
Hackathon ,NY      ,"""TAG IoT Hackathon Recap 2017 #IoTGA https://t.co/FBnFew7KMM"""
Hackathon ,NY      ,"""Evelyne Labrecque nous parle de comment @Patrimoinecdn \u00e0 innov\u00e9 avec son Hackathon \u00ab\u00a0Acc\u00e8s franco 2018\u00a0\u00bb! #GC2020 https://t.co/OhdgOHaOxC"""
Hackathon ,NY      ,"""RT @seandavis12: Really excited to be joining 150 #datascientists for the @SVAIresearch papillary renal cell #cancer #hackathon. \nhttps://t\u2026"""
Hackathon ,NY      ,"""Evelyne Labrecque explain how @CdnHeritage innovated with it\u2019s 2018 Hackathon \u00ab\u00a0Acc\u00e8s franco\u00a0\u00bb! #GC2020 https://t.co/jVY4AXGQ7M"""
Hackathon ,NY      ,"""RT @LaVoieGroup: Exciting times for @LEOscitech as they partner with @mithackmed @AdvancingDerm &amp; @HackDermatology for the first ever derma\u2026"""
Hackathon ,NY      ,"""Pr\u00e9sentation de @Patrimoinecdn sur le projet Hackathon \u00ab\u00a0Acc\u00e8s Franco 2018\u00a0\u00bb lors du Salon de l\u2019innovation \u00e0 Moncto\u2026 https://t.co/poBe95szkD"""
Hackathon ,NY      ,"""Presentation on the Hackathon \u00ab\u00a0Acc\u00e8s Franco 2018\u00a0\u00bb at the Innovation Fair in Moncton. What a great initiative!\u2026 https://t.co/JhuICYX2ZA"""
Hackathon ,NY      ,"""I hate pumping. But you know what I hate even more? The vast lack of data on pumping and what it means for parents'\u2026 https://t.co/VToRnZwKyb"""
Hackathon ,NY      ,"""RT @jflh: #CoveoHackathon \ud83c\udf45#10: Hackathon finished. Successfully implemented a Coveo search page in a #SitecoreJSS React application. It su\u2026"""
Hackathon ,NY      ,"""Spotty dishes? Clean your dishwasher with this easy green cleaning #hack!\n\n#greencleaning #ecofriendly https://t.co/q8R18sKobs"""
Hackathon ,NY      ,"""Really excited to be joining 150 #datascientists for the @SVAIresearch papillary renal cell #cancer #hackathon.\u2026 https://t.co/lzWMcFtsBa"""
Hackathon ,NY      ,"""I wish that I could cough inward. Got congestion, when I inhale it irritates but I can't hack to break it loose by\u2026 https://t.co/OerAKuShXv"""
Hackathon ,NY      ,"""RT @jflh: #CoveoHackathon \ud83c\udf45#10: Hackathon finished. Successfully implemented a Coveo search page in a #SitecoreJSS React application. It su\u2026"""
Hackathon ,NY      ,"""@HomeDepot we have an upcoming global hackathon (3 continents) on the refugee crisis. Infrastructure/building mater\u2026 https://t.co/2UQSAMJbeG"""
Hackathon ,NY      ,"""RT @freddydk: Some info on the Hackathon at #UGFocus. Thanks to @GatorRhodie and @JesperSchulz for sparring and ideas... #MsDynNAV #msdyn36\u2026"""
Hackathon ,NY      ,"""@piktochart looking for partners in an upcoming global hackathon (3 continents) on the refugee crisis. Would you be\u2026 https://t.co/rcHPn41VpV"""
Hackathon ,NY      ,"""RT @AmirDossal: Congratulations #HackQuantum Amber Nystrom, @JaneThomason, @VinceMolinari, @DecadeOfWomen, @PvblicF, @WeUniteWe, @sfdecordo\u2026"""
Hackathon ,NY      ,"""RT @AmirDossal: Congratulations #HackQuantum Amber Nystrom, @JaneThomason, @VinceMolinari, @DecadeOfWomen, @PvblicF, @WeUniteWe, @sfdecordo\u2026"""
Hackathon ,NY      ,"""RT @FabriqueAgile: Venez trouver l\u2019inspiration avec notre partenaire @Tractr, ils sont des sp\u00e9cialistes dans la conception et la programmat\u2026"""
Hackathon ,NY      ,"""RT @AmirDossal: Congratulations #HackQuantum Amber Nystrom, @JaneThomason, @VinceMolinari, @DecadeOfWomen, @PvblicF, @WeUniteWe, @sfdecordo\u2026"""
Hackathon ,NY      ,"""Come meet our mentors at the 2018 Opioid Hackathon!\nJudi Cullinane is Executive Director of Center of Excellence fo\u2026 https://t.co/dI7pePoIid"""
Hackathon ,NY      ,"""GA govenor vetos bill that would make it illegal to #hack computers, even for testing purposes:\u2026 https://t.co/dStIJfoRCI"""
Hackathon ,NY      ,"""Exchange ideas? Check. Collaborate and have fun? Check. Win prize money? Check. @keywcorp's getting ready for our\u2026 https://t.co/2NX2hildyL"""
Hackathon ,NY      ,"""#Laptop #Sleeves #LaptopSleeves https://t.co/LEMxdCpCKS #fancybearshackteam #fancybears #hackteam\u2026 https://t.co/OS5v2axsAl"""
Hackathon ,NY      ,"""RT @MayorGinther: Smart Columbus Hackathon is this weekend! @SmartCbus https://t.co/bWVbO1EJX8"""
Hackathon ,NY      ,"""A high school student in California was arrested for allegedly deploying a series of phishing emails targeting teac\u2026 https://t.co/p9QnGt4XUp"""
Hackathon ,NY      ,"""RT @sarita: Introducing the State of Open Innovation Survey: https://t.co/0x0Wmp0za7 How does your org define &amp; practice #openinnovation? S\u2026"""
Hackathon ,NY      ,"""RT @gra_produce: Add some fresh herbs or berries to your ice cubes to freshen up your drinks this weekend! #Hack #TopTip https://t.co/wIX0H\u2026"""
Hackathon ,NY      ,"""Spotty dishes? Clean your dishwasher with this easy green cleaning #hack!\n\n#greencleaning #ecofriendly https://t.co/ffZ13YmeCa"""
Hackathon ,NY      ,"""RT @KYC360: Mexico central #bank to create #cyber security unit after #hack\nhttps://t.co/2rapE3iSIo https://t.co/gFwXWXiRyP"""
Hackathon ,NY      ,"""Basically, @SteveSchmidtSES is a #hack. https://t.co/guxqujcdit"""
Hackathon ,NY      ,"""RT @LPFTNHS: We are proud to be announced as winners of the virtual hackathon on� transforming the perceptions of nursing #52faces #rcn2018\u2026"""
Hackathon ,NY      ,"""Unique event at #nextconf you might have missed� � #Nutanix https://t.co/rhblP0Rk8H"""
Hackathon ,NY      ,"""Mexico central #bank to create #cyber security unit after #hack\nhttps://t.co/2rapE3iSIo https://t.co/gFwXWXiRyP"""
Hackathon ,NY      ,"""RT @Nationwide: For your disruption side. We are in Silicon Valley this week partnering with Plug and Play and AngelHack to develop the fut\u2026"""
Hackathon ,NY      ,"""GA govenor vetos bill that would make it illegal to #hack computers, even for testing purposes:\u2026 https://t.co/4W7lpj3pO9"""
Hackathon ,NY      ,"""#witforums Elizabeth Wolf - Home Depot allows time for engineers to experiment &amp; explore new tech etc - even hackathon to explore"""
Hackathon ,NY      ,"""Never too late ... ?! Mexico central bank to create cyber security unit after hack https://t.co/ouHdqemNiI by 1450whtc\n\n#cybersecurity #hack"""
Hackathon ,NY      ,"""RT @CIInstitute: RT GOFAIRofficial: The FAIR hackathon at the #BioIT18 concluded with success. Participants achieved great results: compare\u2026"""
Hackathon ,NY      ,"""13 ways to #hack your #workspace for optimal #productivity https://t.co/lYa0DRHKmQ https://t.co/biRB5eonxd"""
Hackathon ,NY      ,"""#banking #cybersecurity #databreach #hack #financialservices #CISO https://t.co/Dh8gSA8p4R"""
Hackathon ,NY      ,"""RT GOFAIRofficial: The FAIR hackathon at the #BioIT18 concluded with success. Participants achieved great results: compared to the scores\u2026"""
Hackathon ,NY      ,"""RT GOFAIRofficial: The FAIR hackathon at the #BioIT18 concluded with success. Participants achieved great results: compared to the scores\u2026"""
Hackathon ,NY      ,"""Just signed up for my first hackathon! Hacking for social good @priceline https://t.co/LMD8mDUbBw"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at VivaTech https://t.co/UKjjPoXuFm https://t.co/ao3w9BbKhk"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at VivaTech https://t.co/si13KhKNxr #wordpress"""
Hackathon ,NY      ,"""RT @therealBillBirk: Found this #hack online and wanted to share for anyone who has a #lostdog out there... https://t.co/wlyof8vgoR"""
Hackathon ,NY      ,"""Thank @__Brando__ to host Nebulas Hackathon next week at Nas Center of San Francisco. Developers in San Francisco a\u2026 https://t.co/dfFTuu20dp"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at VivaTech \u2013 TechCrunch https://t.co/WwAjiIOTcr"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at VivaTech https://t.co/N5YxIOI1QU https://t.co/jbjlEeqgWx"""
Hackathon ,NY      ,"""RT @DrGKAdomdza: The international @AshesiDesign crew representing #kenya #malawi #zimbabwe #cameroon #Ghana and many more, showing the #di\u2026"""
Hackathon ,NY      ,"""\""Best Of Hackathon ENSAH 2018 @Hack&amp;Pitch\""\u00a0: https://t.co/Wy2qc3HhM7 via @YouTube"""
Hackathon ,NY      ,"""RT @FCLEdu: We're proud to be sponsoring @PeelSchools 's first ever hackathon AND delivering a #MinecraftEdu workshop at the event. Student\u2026"""
Hackathon ,NY      ,"""\u039f\u03b9 12 \u03bf\u03bc\u03ac\u03b4\u03b5\u03c2 \u03c0\u03bf\u03c5 \u03c0\u03ad\u03c1\u03b1\u03c3\u03b1\u03bd \u03c3\u03c4\u03bf\u03bd \u03c4\u03b5\u03bb\u03b9\u03ba\u03cc \u03c4\u03bf\u03c5 COSMOTE HACKATHON https://t.co/t8sKMfNp8w"""
Hackathon ,NY      ,"""RT @AmirDossal: Congratulations #HackQuantum Amber Nystrom, @JaneThomason, @VinceMolinari, @DecadeOfWomen, @PvblicF, @WeUniteWe, @sfdecordo\u2026"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at\u00a0VivaTech https://t.co/bLHGk41bEF"""
Hackathon ,NY      ,"""RT @3CLogic: 3CLogic wins #Knowledge18 #Hackathon applying speech transcription with #AI and machine learning to translate the voice of the\u2026"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at VivaTech https://t.co/NrRpmwRPbg https://t.co/dE11Csy1f1"""
Hackathon ,NY      ,"""RT @NickClaeboe: Scale on Hover with Transition #CSS #tip #trick #hack\n\n.grow { transition: all .2s ease-in-out; }\n.grow:hover { transform:\u2026"""
Hackathon ,NY      ,"""Scale on Hover with Transition #CSS #tip #trick #hack\n\n.grow { transition: all .2s ease-in-out; }\n.grow:hover { tra\u2026 https://t.co/57Ype1hr56"""
Hackathon ,NY      ,"""RT @CAinc: From hackathon experiment to development staple. \n\nFind out why developers love React Native, Facebook\u2019s new tool for improving\u2026"""
Hackathon ,NY      ,"""RT TechCrunch : One week left to get a free ticket for TC Hackathon at VivaTech https://t.co/YBDdBIUqNO"""
Hackathon ,NY      ,"""RT @ARtefactVR: Delighted to collaborate with @hsymons1 to provide an opportunity for #artists to create #immersive experiences! Watch for\u2026"""
Hackathon ,NY      ,"""One week left to get a free ticket for #TC #Hackathon at VivaTech https://t.co/wpjjUIAAbX https://t.co/W151CIbPLY"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at VivaTech https://t.co/yPvxigszrb"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at VivaTech https://t.co/bfPA87SsFo"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at VivaTech https://t.co/fTnIzWYHc1"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at VivaTech https://t.co/nxWDMReIK4"""
Hackathon ,NY      ,"""RT @Jade_Track: Wondering what to do this weekend?\ud83d\udcc6 Are you good at connecting the dots? Plan to attend the Smart City Hackathon for a wken\u2026"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at VivaTech https://t.co/OlDzr2knpG https://t.co/pGjpClr1Ap"""
Hackathon ,NY      ,"""One week left to get a free ticket for #TC #Hackathon at VivaTech https://t.co/qgN0PEgkC7 - TechCrunch https://t.co/0zTDl1wsiL"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at VivaTech https://t.co/KiCTQXalHQ https://t.co/dyILru3TlG"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at VivaTech https://t.co/BMLEUGOD41 https://t.co/zomulmjx3k"""
Hackathon ,NY      ,"""RT @AngeloLuciani: We Did It All For the Cookies - Our first Nutanix Customer Hackathon https://t.co/NvINvs0Yir &lt; So much energy and creati\u2026"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at VivaTech https://t.co/wKzvqN0Ib0 https://t.co/Cnn2ELAkdj"""
Hackathon ,NY      ,"""Palo Alto Hackathon https://t.co/GqOBtJXcPI @tunguz"""
Hackathon ,NY      ,"""RT @Jade_Track: Wondering what to do this weekend?\ud83d\udcc6 Are you good at connecting the dots? Plan to attend the Smart City Hackathon for a wken\u2026"""
Hackathon ,NY      ,"""RT @muneeb: 1/ 8000 attendees : 150 developers at hackathon sums up ratio of hype to engineering in the crypto space."""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at VivaTech https://t.co/fgbVvjbcRF"""
Hackathon ,NY      ,"""Episode 43 Patriot Boot Camp's Hackathon D C: https://t.co/cXuBWorPsI via @YouTube"""
Hackathon ,NY      ,"""I added a video to a @YouTube playlist https://t.co/cXuBWorPsI Episode 43 Patriot Boot Camp's Hackathon D C"""
Hackathon ,NY      ,"""One week left to get a free ticket for TC Hackathon at VivaTech https://t.co/iUntFUbv7U via @techcrunch #techology https://t.co/ry9ooMgyzL"""
Hackathon ,NY      ,"""RT @AmadeusNews: Alexa and Amadeus APIs - the idea behind the app that won 'best integration' at this year's hackathon. https://t.co/ttHZzV\u2026"""
Hackathon ,NY      ,"""RT @DrGKAdomdza: The international @AshesiDesign crew representing #kenya #malawi #zimbabwe #cameroon #Ghana and many more, showing the #di\u2026"""
Hackathon ,NY      ,"""RT @Nationwide: For your disruption side. We are in Silicon Valley this week partnering with Plug and Play and AngelHack to develop the fut\u2026"""
Hackathon ,NY      ,"""RT @n_w_x: R\u00e9inventez le travail collaboratif lors du Hackathon @toshiba_dieppe ! \nRDV les 1&amp; 2 juin pour mettre l'intelligence collective\u2026"""
Hackathon ,NY      ,"""RT @LPFTNHS: We are proud to be announced as winners of the virtual hackathon on� transforming the perceptions of nursing #52faces #rcn2018\u2026"""
Hackathon ,NY      ,"""We are proud to be announced as winners of the virtual hackathon on� transforming the perceptions of nursing\u2026 https://t.co/KhPYFA9sMO"""
Hackathon ,NY      ,"""RT @UnfpaSyria: Thanks to @Wikilogia� and #SyrianComputerSociety, more #Youth and #Girls will get intensive training on #CodingThe inductio\u2026"""
Hackathon ,NY      ,"""RT @HackingHealthNL: De lokale winnaars gaan zo pitchen voor de landelijke prijs van #DutchHH18 #hackinghealth #hackathon \ud83d\ude0e#spanningstijgt\u2026"""
Hackathon ,NY      ,"""RT @bryonycole: Singapore! What are you waiting for? Sextech Hackathon Prizes incl: Venture capital firm mentoring, cash, a spot at a co-wo\u2026"""
Hackathon ,NY      ,"""RT @lmjamer: \u201cPart featured speakers, part hackathon. All fun.\u201d \u2014 Honored to be representing the #DigitalConstruction revolution at tomorro\u2026"""
Hackathon ,NY      ,"""RT @etheos_io: After hosting the worlds first @EOS_io hackathon, we are having our second event in Trondheim Norway on the 28th-29th of Apr\u2026"""
Hackathon ,NY      ,"""RT @coindesk: CoinDesk\u2019s Hackathon is up and early and back for day two #consensus2018 #NYBlockchainWeek https://t.co/3EE9yRvXVb"""
Hackathon ,NY      ,"""R\u00e9inventez le travail collaboratif lors du Hackathon @toshiba_dieppe ! \nRDV les 1&amp; 2 juin pour mettre l'intelligenc\u2026 https://t.co/NGFbScuaqO"""
Hackathon ,NY      ,"""RT @freddydk: Some info on the Hackathon at #UGFocus. Thanks to @GatorRhodie and @JesperSchulz for sparring and ideas... #MsDynNAV #msdyn36\u2026"""
Hackathon ,NY      ,"""RT @bryonycole: Singapore! What are you waiting for? Sextech Hackathon Prizes incl: Venture capital firm mentoring, cash, a spot at a co-wo\u2026"""
